motor_front,motor_back,pitch_filter,pitch_raw
654, 346, -5.138538, -5.713096
648, 352, -4.954661, -5.164780
643, 357, -4.770514, -4.333085
637, 363, -4.578993, -2.926042
631, 369, -4.394800, -2.784916
626, 374, -4.213422, -2.887810
620, 380, -4.032278, -3.077687
615, 385, -3.855304, -2.641515
610, 390, -3.695266, -2.480565
606, 394, -3.541094, -2.501946
602, 398, -3.402242, -3.026888
597, 403, -3.264638, -3.463199
594, 406, -3.146712, -4.114659
591, 409, -3.033922, -4.243299
587, 413, -2.923275, -4.192838
584, 416, -2.812685, -4.047061
580, 420, -2.694783, -3.613622
577, 423, -2.579170, -3.326730
573, 427, -2.458362, -3.134547
569, 431, -2.329683, -2.527272
565, 435, -2.198043, -2.117884
561, 439, -2.062919, -1.741153
557, 443, -1.911926, -1.037428
552, 448, -1.764227, -0.956245
548, 452, -1.618944, -0.821206
544, 456, -1.472907, -0.872791
539, 461, -1.333237, -1.013683
535, 465, -1.185742, -0.740429
530, 470, -1.030388, -0.606935
526, 474, -0.874772, -0.743988
521, 479, -0.715342, -0.829449
517, 483, -0.567056, -1.178194
512, 488, -0.409545, -1.228965
507, 493, -0.249962, -1.215974
502, 498, -0.096763, -1.020215
499, 501, 0.064216, -0.707519
493, 507, 0.233910, 0.027700
488, 512, 0.416833, 0.444499
483, 517, 0.593572, 1.063593
477, 523, 0.768538, 1.543466
472, 528, 0.942004, 1.475939
468, 532, 1.096832, 1.527429
463, 537, 1.240617, 1.353866
458, 542, 1.401672, 1.337588
454, 546, 1.533739, 1.242716
450, 550, 1.668619, 1.291284
446, 554, 1.809398, 1.273404
442, 558, 1.957378, 1.245720
437, 563, 2.108150, 1.284035
433, 567, 2.266486, 1.373309
428, 572, 2.426245, 1.542583
423, 577, 2.588958, 1.792108
417, 583, 2.769668, 2.309162
412, 588, 2.959005, 2.820233
406, 594, 3.137057, 3.101763
401, 599, 3.326068, 3.836286
395, 605, 3.517692, 4.317743
390, 610, 3.686081, 4.310267
385, 615, 3.866104, 4.749064
379, 621, 4.033414, 5.067280
375, 625, 4.189389, 4.848537
370, 630, 4.342963, 5.063182
366, 634, 4.488562, 4.914510
362, 638, 4.627831, 4.751295
358, 642, 4.762908, 4.728081
354, 646, 4.890287, 4.323589
350, 650, 5.017009, 4.091391
346, 654, 5.145031, 3.925530
342, 658, 5.269708, 3.945928
339, 661, 5.396295, 4.270502
335, 665, 5.519200, 4.631923
331, 669, 5.655917, 5.774357
327, 673, 5.799434, 6.261189
323, 677, 5.931519, 6.703380
319, 681, 6.058372, 7.190325
315, 685, 6.179933, 7.277812
312, 688, 6.291927, 7.256066
309, 691, 6.372579, 6.781956
307, 693, 6.447897, 6.537410
305, 695, 6.531733, 6.486712
302, 698, 6.614032, 6.823090
300, 700, 6.699364, 7.265409
296, 704, 6.802787, 7.395937
293, 707, 6.920027, 6.809380
290, 710, 7.008573, 5.143798
288, 712, 7.098148, 4.750883
285, 715, 7.186986, 4.993058
281, 719, 7.316673, 6.847777
277, 723, 7.458509, 7.688814
272, 728, 7.611217, 8.201438
268, 732, 7.762707, 8.739712
263, 737, 7.912657, 9.027693
259, 741, 8.060210, 9.633239
254, 746, 8.207758, 9.893821
250, 750, 8.351597, 10.093542
246, 754, 8.480963, 9.815564
242, 758, 8.600887, 9.455331
240, 760, 8.698360, 8.513190
237, 763, 8.790615, 8.145980
234, 766, 8.878021, 7.832253
232, 768, 8.964813, 7.712925
229, 771, 9.060629, 7.845413
226, 774, 9.158771, 7.823358
222, 778, 9.273718, 8.092073
219, 781, 9.373252, 8.217296
216, 784, 9.477117, 9.094106
213, 787, 9.580085, 9.614546
210, 790, 9.676822, 10.165664
207, 793, 9.777633, 10.911771
205, 795, 9.866131, 10.911425
202, 798, 9.947233, 10.612894
200, 800, 10.020966, 10.272541
198, 802, 10.092501, 10.218452
195, 805, 10.166740, 10.083789
193, 807, 10.252671, 10.434822
190, 810, 10.336615, 10.418059
188, 812, 10.423801, 10.861087
185, 815, 10.500309, 10.733152
183, 817, 10.580534, 10.541098
180, 820, 10.684793, 10.728057
177, 823, 10.794913, 10.590490
174, 826, 10.891139, 11.028539
171, 829, 10.986616, 11.283038
167, 833, 11.103810, 11.794231
164, 836, 11.228762, 12.008776
160, 840, 11.346517, 11.878885
157, 843, 11.461862, 11.592587
153, 847, 11.582402, 11.466184
150, 850, 11.699454, 11.422446
146, 854, 11.819424, 11.525321
142, 858, 11.939518, 11.546846
139, 861, 12.065886, 11.747910
135, 865, 12.198552, 11.928079
131, 869, 12.323898, 12.075359
127, 873, 12.464938, 12.528193
123, 877, 12.596689, 12.568398
119, 881, 12.721160, 12.600463
115, 885, 12.856842, 12.554530
111, 889, 12.969407, 12.394423
108, 892, 13.097234, 12.421256
104, 896, 13.216115, 12.441211
100, 900, 13.345633, 12.841927
97, 903, 13.461058, 12.870446
93, 907, 13.586085, 13.213663
89, 911, 13.704912, 13.831230
86, 914, 13.829083, 14.208310
82, 918, 13.941866, 14.434882
79, 921, 14.059858, 14.925488
75, 925, 14.172610, 15.065844
72, 928, 14.285290, 15.197137
69, 931, 14.390241, 15.169467
66, 934, 14.494311, 15.055225
63, 937, 14.595929, 14.600309
60, 940, 14.685588, 14.286624
57, 943, 14.777452, 13.967456
54, 946, 14.871343, 13.959450
52, 948, 14.965967, 14.101432
49, 951, 15.059436, 14.515855
46, 954, 15.153297, 14.798708
43, 957, 15.241257, 15.107866
41, 959, 15.330807, 15.777862
38, 962, 15.413069, 15.959298
36, 964, 15.484144, 16.164421
34, 966, 15.546412, 16.284206
33, 967, 15.599244, 16.364954
31, 969, 15.649210, 16.695070
30, 970, 15.698978, 16.810534
28, 972, 15.748758, 16.701353
26, 974, 15.802241, 16.261312
25, 975, 15.857840, 15.708118
23, 977, 15.909061, 14.736929
21, 979, 15.969037, 14.635227
19, 981, 16.038330, 14.805872
17, 983, 16.123852, 15.542662
14, 986, 16.207384, 16.014204
11, 989, 16.301872, 16.862747
9, 991, 16.392633, 17.212835
6, 994, 16.477757, 17.508854
4, 996, 16.558929, 17.922295
2, 998, 16.618952, 18.017956
1, 999, 16.665821, 17.811228
0, 1000, 16.685034, 17.605476
0, 1000, 16.677929, 17.464680
1, 999, 16.641119, 17.284313
3, 997, 16.591593, 16.978163
5, 995, 16.521692, 16.740953
9, 991, 16.392509, 16.641861
11, 989, 16.303719, 16.515930
15, 985, 16.177879, 16.411602
19, 981, 16.048145, 15.747157
23, 977, 15.927322, 15.461223
27, 973, 15.792397, 15.075903
31, 969, 15.649763, 15.099348
35, 965, 15.505825, 15.370730
40, 960, 15.358193, 15.743239
44, 956, 15.213677, 16.393827
49, 951, 15.064503, 16.458641
53, 947, 14.911747, 16.395990
58, 942, 14.753356, 15.907305
63, 937, 14.587090, 15.525318
68, 932, 14.424807, 15.065244
72, 928, 14.267531, 14.559363
78, 922, 14.093764, 13.743156
83, 917, 13.931417, 13.601377
87, 913, 13.769175, 13.672975
92, 908, 13.619793, 14.248127
96, 904, 13.479173, 14.634592
100, 900, 13.350300, 15.053817
104, 896, 13.226410, 14.899677
107, 893, 13.104195, 14.476610
111, 889, 12.976037, 13.259832
115, 885, 12.856603, 12.705681
118, 882, 12.739918, 12.216863
122, 878, 12.630543, 11.754673
125, 875, 12.533213, 11.894499
127, 873, 12.455300, 12.478853
129, 871, 12.399710, 12.871678
130, 870, 12.340341, 13.058456
132, 868, 12.279699, 12.940825
134, 866, 12.228763, 12.763871
135, 865, 12.166773, 12.375202
137, 863, 12.102526, 12.280931
139, 861, 12.034046, 12.053011
142, 858, 11.959092, 12.012347
144, 856, 11.876223, 11.921168
147, 853, 11.786542, 12.043733
150, 850, 11.684006, 12.004954
153, 847, 11.577377, 12.263083
157, 843, 11.450829, 12.042432
160, 840, 11.334445, 11.923358
165, 835, 11.181064, 11.533249
169, 831, 11.036236, 11.143819
174, 826, 10.872747, 10.593240
179, 821, 10.701386, 9.590095
185, 815, 10.528832, 9.007042
190, 810, 10.354105, 8.842705
194, 806, 10.206964, 9.027372
199, 801, 10.049561, 9.223427
203, 797, 9.908914, 9.972660
206, 794, 9.800115, 10.378881
210, 790, 9.686506, 10.190309
214, 786, 9.558593, 9.853411
217, 783, 9.457767, 9.857399
220, 780, 9.361106, 9.826803
223, 777, 9.256409, 9.884486
226, 774, 9.150197, 10.027458
229, 771, 9.055358, 10.085242
231, 769, 8.969192, 10.116779
234, 766, 8.891796, 9.935140
