roll_accel,roll_intl,roll_cal
   5.29801,    2.01549,    4.67736
   5.29801,    2.01535,    4.68963
   5.29801,    2.01560,    4.70205
   5.29801,    2.01608,    4.71444
   5.42074,    2.01692,    4.72939
   5.42074,    2.01805,    4.74433
   5.42074,    2.01937,    4.75914
   5.42074,    2.02076,    4.77374
   5.36221,    2.02226,    4.78698
   5.36221,    2.02416,    4.80035
   5.36221,    2.02621,    4.81359
   5.36221,    2.02833,    4.82664
   5.10288,    2.03064,    4.83443
   5.10288,    2.03279,    4.84191
   5.10288,    2.03518,    4.84946
   5.10288,    2.03760,    4.85690
   4.68524,    2.04030,    4.85612
   4.68524,    2.04268,    4.85503
   4.68524,    2.04495,    4.85387
   4.68524,    2.04686,    4.85236
   4.20268,    2.04854,    4.84102
   4.20268,    2.05050,    4.83017
   4.20268,    2.05288,    4.81995
   4.20268,    2.05504,    4.80972
   3.71053,    2.05657,    4.78924
   3.71053,    2.05752,    4.76860
   3.71053,    2.05844,    4.74833
   3.71053,    2.05932,    4.72844
   3.31841,    2.05994,    4.70085
   3.31841,    2.06057,    4.67382
   3.31841,    2.06137,    4.64750
   3.31841,    2.06207,    4.62159
   3.05168,    2.06265,    4.59077
   3.08685,    2.06258,    4.56062
   3.08685,    2.06232,    4.53089
   3.08685,    2.06221,    4.50190
   3.08685,    2.06210,    4.47350
   3.04795,    2.06199,    4.44488
   3.04795,    2.06188,    4.41683
   3.04795,    2.06159,    4.38917
   3.04795,    2.06104,    4.36180
   3.17802,    2.05994,    4.33705
   3.17802,    2.05863,    4.31258
   3.17802,    2.05731,    4.28860
   3.17802,    2.05592,    4.26503
   3.39309,    2.05442,    4.24612
   3.39309,    2.05252,    4.22719
   3.39309,    2.05021,    4.20825
   3.39309,    2.04768,    4.18947
   3.59215,    2.04542,    4.17530
   3.59215,    2.04326,    4.16153
   3.59215,    2.04092,    4.14784
   3.59215,    2.03850,    4.13436
   3.64441,    2.03587,    4.12199
   3.64441,    2.03317,    4.10978
   3.64441,    2.03086,    4.09821
   3.64441,    2.02892,    4.08724
   3.54906,    2.02695,    4.07455
   3.54906,    2.02490,    4.06202
   3.54906,    2.02332,    4.05022
   3.54906,    2.02208,    4.03898
   3.32928,    2.02069,    4.02342
   3.32928,    2.01911,    4.00799
   3.32928,    2.01761,    3.99295
   3.32928,    2.01600,    3.97810
   3.08947,    2.01454,    3.95889
   3.08947,    2.01319,    3.94018
   3.08947,    2.01194,    3.92194
   3.08947,    2.01062,    3.90400
   2.89146,    2.00949,    3.88264
   2.89750,    2.00854,    3.86200
   2.89750,    2.00732,    3.84153
   2.89750,    2.00579,    3.82114
   2.89750,    2.00418,    3.80109
   2.89278,    2.00297,    3.78174
   2.89278,    2.00220,    3.76321
   2.89278,    2.00162,    3.74523
   2.89278,    2.00085,    3.72743
   3.07040,    1.99997,    3.71342
   3.07040,    1.99913,    3.69974
   3.07040,    1.99814,    3.68619
   3.07040,    1.99745,    3.67319
   3.42871,    1.99693,    3.66780
   3.42871,    1.99624,    3.66233
   3.42871,    1.99558,    3.65702
   3.42871,    1.99536,    3.65223
   3.83988,    1.99565,    3.65627
   3.83988,    1.99595,    3.66023
   3.83988,    1.99609,    3.66397
   3.83988,    1.99642,    3.66781
   4.15034,    1.99679,    3.67782
   4.15034,    1.99741,    3.68788
   4.15034,    1.99807,    3.69777
   4.15034,    1.99916,    3.70790
   4.22783,    2.00052,    3.71962
   4.22783,    2.00184,    3.73108
   4.22783,    2.00290,    3.74205
   4.22783,    2.00407,    3.75292
   4.09769,    2.00550,    3.76121
   4.09769,    2.00678,    3.76920
   4.09769,    2.00787,    3.77684
   4.09769,    2.00912,    3.78448
   3.85956,    2.01069,    3.78752
   3.86558,    2.01222,    3.79059
   3.86558,    2.01358,    3.79341
   3.86558,    2.01508,    3.79633
   3.86558,    2.01684,    3.79943
   3.74066,    2.01884,    3.80023
   3.74066,    2.02061,    3.80076
   3.74066,    2.02211,    3.80103
   3.74066,    2.02342,    3.80111
   3.74428,    2.02423,    3.80076
   3.74428,    2.02474,    3.80014
   3.74428,    2.02548,    3.79974
   3.74428,    2.02621,    3.79935
   3.86837,    2.02694,    3.80145
   3.86837,    2.02705,    3.80290
   3.86837,    2.02676,    3.80392
   3.86837,    2.02596,    3.80442
   4.03579,    2.02460,    3.80772
   4.03579,    2.02237,    3.81010
   4.03579,    2.01981,    3.81210
   4.03579,    2.01707,    3.81389
   4.16089,    2.01381,    3.81764
   4.16089,    2.01016,    3.82092
   4.16089,    2.00617,    3.82381
   4.16089,    2.00204,    3.82650
   4.15726,    1.99754,    3.82871
   4.15726,    1.99250,    3.83034
   4.15726,    1.98723,    3.83172
   4.15726,    1.98138,    3.83250
   4.06525,    1.97544,    3.83132
   4.06525,    1.96918,    3.82987
   4.06525,    1.96311,    3.82863
   4.06525,    1.95683,    3.82721
   3.84858,    1.95038,    3.82131
   3.84858,    1.94387,    3.81549
   3.84858,    1.93718,    3.80959
   3.84858,    1.92970,    3.80304
   3.58559,    1.92225,    3.79139
   3.60376,    1.91512,    3.78065
   3.60376,    1.90831,    3.77043
   3.60376,    1.90169,    3.76061
   3.60376,    1.89515,    3.75107
   3.39631,    1.88882,    3.73777
   3.39631,    1.88240,    3.72465
   3.39631,    1.87626,    3.71206
   3.39631,    1.87001,    3.69962
   3.23454,    1.86433,    3.68475
   3.23454,    1.85983,    3.67134
   3.23454,    1.85541,    3.65827
   3.23454,    1.85078,    3.64526
   3.07052,    1.84588,    3.62897
   3.07052,    1.84095,    3.61296
   3.07052,    1.83670,    3.59796
   3.07052,    1.83278,    3.58356
   2.89934,    1.82880,    3.56597
   2.89934,    1.82463,    3.54856
   2.89934,    1.82059,    3.53161
   2.89934,    1.81781,    3.51624
   2.70282,    1.81507,    3.49729
   2.70282,    1.81217,    3.47856
   2.70282,    1.80910,    3.46003
   2.70282,    1.80621,    3.44206
   2.47875,    1.80434,    3.42097
   2.47875,    1.80265,    3.40047
   2.47875,    1.80097,    3.38038
   2.47875,    1.79900,    3.36042
   2.31915,    1.79706,    3.33769
   2.31915,    1.79563,    3.31592
   2.31915,    1.79435,    3.29473
   2.31915,    1.79329,    3.27418
   2.26558,    1.79248,    3.25322
   2.27239,    1.79201,    3.23313
   2.27239,    1.79182,    3.21373
   2.27239,    1.79197,    3.19505
   2.18614,    1.79207,    3.17498
   2.19301,    1.79189,    3.15516
   2.19301,    1.79149,    3.13552
   2.19301,    1.79127,    3.11646
   2.19301,    1.79094,    3.09767
   2.25228,    1.79035,    3.08018
   2.25228,    1.78984,    3.06313
   2.25228,    1.78937,    3.04644
   2.25228,    1.78911,    3.03031
   2.30525,    1.78874,    3.01545
   2.30525,    1.78860,    3.00110
   2.30525,    1.78820,    2.98679
   2.30525,    1.78805,    2.97302
   2.52551,    1.78845,    2.96446
   2.52551,    1.78896,    2.95618
   2.52551,    1.78929,    2.94789
   2.52551,    1.78962,    2.93977
   2.94533,    1.78973,    2.93999
   2.94533,    1.79024,    2.94059
   2.94533,    1.79131,    2.94173
   2.94533,    1.79237,    2.94284
   3.55596,    1.79377,    2.95648
   3.55596,    1.79510,    2.96977
   3.55596,    1.79645,    2.98282
   3.55596,    1.79747,    2.99528
   4.18638,    1.79832,    3.01993
   4.18638,    1.79930,    3.04423
   4.18638,    1.80062,    3.06836
   4.18638,    1.80146,    3.09155
   4.71458,    1.80183,    3.12437
   4.71458,    1.80234,    3.15667
   4.71458,    1.80300,    3.18848
   4.71458,    1.80392,    3.21990
   5.00183,    1.80487,    3.25647
   5.01152,    1.80567,    3.29236
   5.01152,    1.80644,    3.32750
   5.01152,    1.80717,    3.36189
   5.01152,    1.80798,    3.39567
   5.15410,    1.80838,    3.43124
   5.15410,    1.80867,    3.46598
   5.15410,    1.80907,    3.50014
   5.15410,    1.80980,    3.53393
   5.21817,    1.81072,    3.56852
   5.21817,    1.81098,    3.60176
   5.21817,    1.81120,    3.63430
   5.21817,    1.81204,    3.66681
   5.31743,    1.81303,    3.70079
   5.31743,    1.81412,    3.73419
   5.31743,    1.81507,    3.76679
   5.31743,    1.81555,    3.79827
   5.45868,    1.81621,    3.83212
   5.45868,    1.81701,    3.86544
   5.45868,    1.81800,    3.89828
   5.45868,    1.81851,    3.92999
   5.54878,    1.81913,    3.96297
   5.54878,    1.81998,    3.99551
   5.54878,    1.82089,    4.02747
   5.54878,    1.82162,    4.05862
   5.49726,    1.82121,    4.08699
   5.49726,    1.82055,    4.11455
   5.49726,    1.81989,    4.14155
   5.49726,    1.81941,    4.16820
   5.16885,    1.81857,    4.18739
   5.16885,    1.81656,    4.20505
   5.16885,    1.81448,    4.22228
   5.16885,    1.81225,    4.23903
   4.65808,    1.80998,    4.24519
   4.65582,    1.80746,    4.25093
   4.65582,    1.80475,    4.25638
   4.65582,    1.80168,    4.26135
   3.97613,    1.79806,    4.25210
   3.98082,    1.79404,    4.24274
   3.98082,    1.79004,    4.23358
   3.98082,    1.78592,    4.22448
   3.98082,    1.78157,    4.21535
   3.35328,    1.77720,    4.19382
   3.35328,    1.77259,    4.17250
   3.35328,    1.76799,    4.15160
   3.35328,    1.76309,    4.13084
   2.88563,    1.75817,    4.10111
   2.88563,    1.75367,    4.07239
   2.88563,    1.74928,    4.04435
   2.88563,    1.74503,    4.01701
   2.62720,    1.74090,    3.98517
   2.62720,    1.73677,    3.95396
   2.62720,    1.73269,    3.92343
   2.62720,    1.72883,    3.89373
   2.58312,    1.72542,    3.86418
   2.58312,    1.72268,    3.83586
   2.58312,    1.72007,    3.80825
   2.58312,    1.71765,    3.78138
   2.68755,    1.71562,    3.75751
   2.68755,    1.71387,    3.73439
   2.68755,    1.71258,    3.71220
   2.68755,    1.71159,    3.69074
   2.83573,    1.71031,    3.67238
   2.83573,    1.70902,    3.65439
   2.83573,    1.70756,    3.63658
   2.83573,    1.70602,    3.61905
   3.02284,    1.70503,    3.60615
   3.02284,    1.70462,    3.59409
   3.02284,    1.70499,    3.58303
   3.02284,    1.70525,    3.57207
   3.09192,    1.70561,    3.56283
   3.09698,    1.70565,    3.55355
   3.09698,    1.70520,    3.54398
   3.09698,    1.70414,    3.53400
   3.18222,    1.70267,    3.52553
   3.18581,    1.70150,    3.51758
   3.18581,    1.70040,    3.50987
   3.18581,    1.69908,    3.50209
   3.18581,    1.69746,    3.49419
   3.18029,    1.69589,    3.48636
   3.18029,    1.69545,    3.47981
   3.18029,    1.69548,    3.47385
   3.18029,    1.69610,    3.46859
   3.05170,    1.69727,    3.46140
   3.05170,    1.69881,    3.45472
   3.05170,    1.70012,    3.44794
   3.05170,    1.70133,    3.44120
   2.77269,    1.70239,    3.42887
   2.77269,    1.70327,    3.41661
   2.77269,    1.70390,    3.40434
   2.77269,    1.70412,    3.39193
   2.27791,    1.70416,    3.36968
   2.27791,    1.70397,    3.34767
   2.27791,    1.70368,    3.32598
   2.27791,    1.70295,    3.30430
   1.77766,    1.70151,    3.27237
   1.77766,    1.69983,    3.24082
   1.77766,    1.69814,    3.20991
   1.77766,    1.69609,    3.17925
   1.41950,    1.69374,    3.14175
   1.41950,    1.69011,    3.10375
   1.41950,    1.68586,    3.06590
   1.41950,    1.68083,    3.02804
   1.62839,    1.67533,    2.99466
   1.62839,    1.66965,    2.96177
   1.62839,    1.66444,    2.92999
   1.62839,    1.65982,    2.89944
   2.42120,    1.65583,    2.88596
   2.42120,    1.65238,    2.87328
   2.42120,    1.64934,    2.86126
   2.42120,    1.64710,    2.85027
   3.76006,    1.64564,    2.86703
   3.58407,    1.64464,    2.88040
   3.58407,    1.64395,    2.89379
   3.58407,    1.64358,    2.90723
   4.84664,    1.64421,    2.94663
   4.55253,    1.64472,    2.97925
   4.55253,    1.64538,    3.01137
   4.55253,    1.64593,    3.04273
   4.55253,    1.64666,    3.07364
   5.25284,    1.64769,    3.11823
   5.25284,    1.64886,    3.16208
   5.25284,    1.65037,    3.20537
   5.25284,    1.65161,    3.24754
   5.45379,    1.65293,    3.29296
   5.45379,    1.65458,    3.33779
   5.45379,    1.65627,    3.38176
   5.45379,    1.65777,    3.42468
   5.28361,    1.65865,    3.46272
   5.28361,    1.65906,    3.49953
   5.28361,    1.65880,    3.53496
   5.28361,    1.65814,    3.56929
   4.68193,    1.65653,    3.58996
   4.68193,    1.65448,    3.60979
   4.68193,    1.65154,    3.62836
   4.68193,    1.64740,    3.64537
   3.80536,    1.64260,    3.64386
   3.80536,    1.63699,    3.64159
   3.80536,    1.63058,    3.63859
   3.80536,    1.62331,    3.63480
   2.84998,    1.61557,    3.61152
   2.84998,    1.60786,    3.58874
   2.84998,    1.60004,    3.56630
   2.84998,    1.59194,    3.54403
   2.16871,    1.58362,    3.50837
   2.16871,    1.57514,    3.47327
   2.16871,    1.56682,    3.43902
   2.16871,    1.55865,    3.40561
   2.01398,    1.55039,    3.36968
   2.04984,    1.54239,    3.33544
   2.04984,    1.53505,    3.30255
   2.04984,    1.52809,    3.27067
   2.40932,    1.52188,    3.24736
   2.41438,    1.51613,    3.22506
   2.41438,    1.51068,    3.20350
   2.41438,    1.50628,    3.18341
   2.41438,    1.50275,    3.16457
   2.88073,    1.50011,    3.15631
   2.88073,    1.49813,    3.14885
   2.88073,    1.49662,    3.14202
   2.88073,    1.49597,    3.13614
   3.13139,    1.49600,    3.13609
   3.13139,    1.49655,    3.13653
   3.13139,    1.49784,    3.13768
   3.13139,    1.49977,    3.13946
   3.09489,    1.50267,    3.14141
   3.09489,    1.50589,    3.14364
   3.09489,    1.50941,    3.14611
   3.09489,    1.51358,    3.14917
   2.86521,    1.51818,    3.14799
   2.86521,    1.52290,    3.14697
   2.86521,    1.52737,    3.14571
   2.86521,    1.53151,    3.14416
   2.66064,    1.53535,    3.13825
   2.66064,    1.53905,    3.13233
   2.66064,    1.54319,    3.12695
   2.66064,    1.54741,    3.12176
   2.43519,    1.55114,    3.11169
   2.43519,    1.55426,    3.10121
   2.43519,    1.55701,    3.09058
   2.43519,    1.55979,    3.08021
   2.29285,    1.56225,    3.06687
   2.29285,    1.56418,    3.05328
   2.29285,    1.56555,    3.03941
   2.29285,    1.56649,    3.02540
   2.17267,    1.56746,    3.00930
   2.16443,    1.56845,    2.99337
   2.16443,    1.56900,    2.97733
   2.16443,    1.56911,    2.96118
   2.16443,    1.56922,    2.94536
   2.07662,    1.56919,    2.92795
   2.07662,    1.56908,    2.91081
   2.07662,    1.56889,    2.89395
   2.07662,    1.56856,    2.87728
   2.08097,    1.56768,    2.86049
   2.08097,    1.56654,    2.84378
   2.08097,    1.56555,    2.82756
   2.08097,    1.56431,    2.81140
   2.11423,    1.56236,    2.79555
   2.11423,    1.56005,    2.77966
   2.11423,    1.55781,    2.76416
   2.11423,    1.55521,    2.74861
   2.29622,    1.55209,    2.73650
   2.29622,    1.54860,    2.72428
   2.29622,    1.54478,    2.71198
   2.29622,    1.54093,    2.69989
   2.59891,    1.53748,    2.69449
   2.59891,    1.53393,    2.68910
   2.59891,    1.53052,    2.68395
   2.59891,    1.52663,    2.67844
   3.18813,    1.52234,    2.68442
   3.18813,    1.51812,    2.69037
   3.18813,    1.51405,    2.69633
   3.18813,    1.51016,    2.70236
   3.97433,    1.50621,    2.72392
   3.97433,    1.50265,    2.74544
   3.97433,    1.49964,    2.76707
   3.97433,    1.49720,    2.78883
   4.81759,    1.49496,    2.82720
   4.81759,    1.49337,    2.86545
   4.81759,    1.49263,    2.90377
   4.81759,    1.49267,    2.94209
   5.47948,    1.49329,    2.99345
   5.47948,    1.49433,    3.04418
   5.47948,    1.49635,    3.09487
   5.47948,    1.49886,    3.14502
   5.88318,    1.50206,    3.20292
   5.74344,    1.50592,    3.25752
   5.74344,    1.51015,    3.31138
   5.74344,    1.51465,    3.36443
   5.64286,    1.51947,    3.41473
   5.54322,    1.52462,    3.46234
   5.54322,    1.53005,    3.50928
   5.54322,    1.53535,    3.55515
   5.54322,    1.54002,    3.59949
   5.00330,    1.54422,    3.63168
   5.00330,    1.54819,    3.66301
   5.00330,    1.55231,    3.69385
   5.00330,    1.55635,    3.72400
   4.17533,    1.55963,    3.73624
   4.17533,    1.56269,    3.74802
   4.17533,    1.56522,    3.75905
   4.17533,    1.56750,    3.76961
   3.34428,    1.56897,    3.76254
   3.34428,    1.56974,    3.75492
   3.34428,    1.56996,    3.74693
   3.34428,    1.56974,    3.73866
   2.59963,    1.56926,    3.71541
   2.59963,    1.56776,    3.69163
   2.59963,    1.56545,    3.66752
   2.59963,    1.56281,    3.64358
   2.20882,    1.56002,    3.61215
   2.20882,    1.55727,    3.58138
   2.20882,    1.55430,    3.55102
   2.20882,    1.55016,    3.52012
   2.22055,    1.54597,    3.49002
   2.22055,    1.54230,    3.46104
   2.22055,    1.53863,    3.43264
   2.22055,    1.53426,    3.40411
   2.62597,    1.52986,    3.38423
   2.62597,    1.52564,    3.36494
   2.62597,    1.52135,    3.34595
   2.62597,    1.51754,    3.32781
   3.22775,    1.51390,    3.32225
   3.22775,    1.51020,    3.31673
   3.22775,    1.50670,    3.31153
   3.22775,    1.50331,    3.30652
   3.83812,    1.50017,    3.31408
   3.80830,    1.49720,    3.32106
   3.80830,    1.49431,    3.32797
   3.80830,    1.49190,    3.33522
   3.80830,    1.49023,    3.34303
   4.16395,    1.48905,    3.35830
   4.16395,    1.48796,    3.37334
   4.16395,    1.48661,    3.38783
   4.16395,    1.48536,    3.40213
   4.27513,    1.48427,    3.41852
   4.27513,    1.48335,    3.43476
   4.27513,    1.48280,    3.45103
   4.27513,    1.48284,    3.46754
   4.15144,    1.48277,    3.48115
   4.15144,    1.48295,    3.49473
   4.15144,    1.48284,    3.50776
   4.15144,    1.48255,    3.52035
   3.87061,    1.48273,    3.52753
   3.87061,    1.48328,    3.53493
   3.87061,    1.48387,    3.54222
   3.87061,    1.48416,    3.54907
   3.55316,    1.48464,    3.54962
   3.55316,    1.48562,    3.55066
   3.55316,    1.48672,    3.55179
   3.55316,    1.48800,    3.55307
   3.24246,    1.48910,    3.54793
   3.24246,    1.49009,    3.54279
   3.24246,    1.49096,    3.53765
   3.24246,    1.49173,    3.53250
   2.98343,    1.49268,    3.52245
   2.98343,    1.49393,    3.51288
   2.98343,    1.49550,    3.50384
   2.98343,    1.49682,    3.49472
   2.75247,    1.49788,    3.48091
   2.73936,    1.49915,    3.46733
   2.73936,    1.50047,    3.45407
   2.73936,    1.50183,    3.44110
   2.47295,    1.50270,    3.42260
   2.46052,    1.50344,    3.40407
   2.46052,    1.50431,    3.38606
   2.46052,    1.50519,    3.36841
   2.46052,    1.50622,    3.35126
   2.12582,    1.50669,    3.32721
   2.12582,    1.50695,    3.30344
   2.12582,    1.50731,    3.28024
   2.12582,    1.50779,    3.25762
   1.77222,    1.50867,    3.22877
   1.77222,    1.50944,    3.20040
   1.77222,    1.50959,    3.17198
   1.77222,    1.50939,    3.14379
   1.51699,    1.50943,    3.11129
   1.51699,    1.50968,    3.07966
   1.51699,    1.50964,    3.04837
   1.51699,    1.50928,    3.01738
   1.44058,    1.50870,    2.98528
   1.44058,    1.50844,    2.95413
   1.44058,    1.50840,    2.92382
   1.44058,    1.50873,    2.89448
   1.60324,    1.50906,    2.86898
   1.60324,    1.50943,    2.84402
   1.60324,    1.50986,    2.81963
   1.60324,    1.51038,    2.79581
   1.96896,    1.51038,    2.77927
   1.96896,    1.51059,    2.76328
   1.96896,    1.51114,    2.74793
   1.96896,    1.51213,    2.73331
   2.44865,    1.51337,    2.72884
   2.44865,    1.51519,    2.72502
   2.44865,    1.51713,    2.72139
   2.44865,    1.51909,    2.71786
   2.96962,    1.52124,    2.72500
   2.97723,    1.52362,    2.73238
   2.97723,    1.52677,    2.74036
   2.97723,    1.53017,    2.74843
   2.97723,    1.53360,    2.75637
   3.42364,    1.53727,    2.77331
   3.42364,    1.54118,    2.79015
   3.42364,    1.54575,    2.80730
   3.42364,    1.55073,    2.82451
   3.79610,    1.55607,    2.84917
   3.79610,    1.56177,    2.87370
   3.79610,    1.56786,    2.89811
   3.79610,    1.57473,    2.92281
   4.11322,    1.58241,    2.95414
   4.11322,    1.59005,    2.98481
   4.11322,    1.59797,    3.01514
   4.11322,    1.60634,    3.04530
   4.29679,    1.61529,    3.07911
   4.29679,    1.62457,    3.11255
   4.29679,    1.63415,    3.14562
   4.29679,    1.64431,    3.17861
   4.42979,    1.65492,    3.21403
   4.42979,    1.66532,    3.24853
   4.42979,    1.67537,    3.28201
   4.42979,    1.68562,    3.31501
   4.51609,    1.69591,    3.34912
   4.51609,    1.70596,    3.38230
   4.51609,    1.71531,    3.41415
   4.51609,    1.72447,    3.44516
   4.51354,    1.73404,    3.47591
   4.51354,    1.74349,    3.50592
   4.51354,    1.75299,    3.53538
   4.51354,    1.76197,    3.56375
   4.55946,    1.77000,    3.59153
   4.55946,    1.77774,    3.61847
   4.55946,    1.78535,    3.64475
   4.55946,    1.79289,    3.67043
   4.61912,    1.80020,    3.69657
   4.61780,    1.80700,    3.72166
   4.61780,    1.81358,    3.74604
   4.61780,    1.82006,    3.76981
   4.70995,    1.82640,    3.79483
   4.69752,    1.83231,    3.81868
   4.69752,    1.83795,    3.84178
   4.69752,    1.84374,    3.86457
   4.69752,    1.84934,    3.88672
   4.79041,    1.85508,    3.91042
   4.79041,    1.85987,    3.93271
   4.79041,    1.86443,    3.95434
   4.79041,    1.86911,    3.97564
   4.84435,    1.87404,    3.99785
   4.84435,    1.87891,    4.01955
   4.84435,    1.88358,    4.04063
   4.84435,    1.88814,    4.06117
   4.92082,    1.89241,    4.08255
   4.92082,    1.89639,    4.10321
   4.92082,    1.90029,    4.12339
   4.92082,    1.90435,    4.14331
   5.02671,    1.90834,    4.16489
   5.02671,    1.91224,    4.18595
   5.02671,    1.91603,    4.20647
   5.02671,    1.91980,    4.22657
   5.24294,    1.92355,    4.25058
   5.24294,    1.92732,    4.27412
   5.24294,    1.93139,    4.29749
   5.24294,    1.93548,    4.32040
   5.48744,    1.93984,    4.34802
   5.48744,    1.94435,    4.37522
   5.48744,    1.94839,    4.40143
   5.48744,    1.95169,    4.42638
   5.68758,    1.95489,    4.45474
   5.68758,    1.95820,    4.48264
   5.68758,    1.96161,    4.51008
   5.68758,    1.96491,    4.53686
   5.72628,    1.96831,    4.56399
   5.72628,    1.97132,    4.59019
   5.72628,    1.97403,    4.61556
   5.72628,    1.97612,    4.63982
   5.57420,    1.97799,    4.66034
   5.56086,    1.97990,    4.68022
   5.56086,    1.98154,    4.69945
   5.56086,    1.98294,    4.71804
   5.56086,    1.98308,    4.73504
   5.24768,    1.98272,    4.74494
   5.24768,    1.98257,    4.75485
   5.24768,    1.98261,    4.76474
   5.24768,    1.98283,    4.77461
   4.85469,    1.98187,    4.77528
   4.85469,    1.98030,    4.77532
   4.85469,    1.97833,    4.77499
   4.85469,    1.97574,    4.77404
   4.48307,    1.97256,    4.76511
   4.48307,    1.96930,    4.75627
   4.48307,    1.96624,    4.74781
   4.48307,    1.96272,    4.73906
   4.17522,    1.95874,    4.72389
   4.17522,    1.95393,    4.70820
   4.17522,    1.94964,    4.69333
   4.17522,    1.94496,    4.67838
   3.94103,    1.93969,    4.65847
   3.94103,    1.93371,    4.63827
   3.94103,    1.92702,    4.61777
   3.94103,    1.92054,    4.59788
   3.78612,    1.91394,    4.57517
   3.78612,    1.90708,    4.55267
   3.78612,    1.89974,    4.53015
   3.78612,    1.89231,    4.50799
   3.68159,    1.88480,    4.48410
   3.68159,    1.87694,    4.46034
   3.68159,    1.86891,    4.43690
   3.68159,    1.86092,    4.41396
   3.60492,    1.85267,    4.38970
   3.60492,    1.84421,    4.36571
   3.60492,    1.83592,    4.34238
   3.60492,    1.82767,    4.31954
   3.52851,    1.81949,    4.29570
   3.52851,    1.81132,    4.27235
   3.52851,    1.80289,    4.24921
   3.52851,    1.79436,    4.22644
   3.42680,    1.78620,    4.20245
   3.42680,    1.77819,    4.17908
   3.42680,    1.76921,    4.15524
   3.42680,    1.75995,    4.13160
   3.24825,    1.75054,    4.10471
   3.25404,    1.74101,    4.07835
   3.25404,    1.73147,    4.05252
   3.25404,    1.72202,    4.02729
   2.99068,    1.71273,    3.99745
   3.00072,    1.70344,    3.96842
   3.00072,    1.69440,    3.94020
   3.00072,    1.68548,    3.91267
   3.00072,    1.67652,    3.88565
   2.62792,    1.66765,    3.85180
   2.62792,    1.65880,    3.81865
   2.62792,    1.65024,    3.78645
   2.62792,    1.64205,    3.75525
   2.20959,    1.63412,    3.71657
   2.20959,    1.62622,    3.67868
   2.20959,    1.61841,    3.64166
   2.20959,    1.61048,    3.60524
   1.82005,    1.60353,    3.56273
   1.82005,    1.59673,    3.52121
   1.82005,    1.59023,    3.48081
   1.82005,    1.58383,    3.44133
   1.61249,    1.57805,    3.39908
   1.61249,    1.57364,    3.35903
   1.61249,    1.56949,    3.32003
   1.61249,    1.56566,    3.28213
   1.65616,    1.56217,    3.24619
   1.65616,    1.55919,    3.21147
   1.65616,    1.55684,    3.17806
   1.65616,    1.55500,    3.14582
   1.94755,    1.55360,    3.12048
   1.94755,    1.55237,    3.09582
   1.94755,    1.55175,    3.07224
   1.94755,    1.55248,    3.05047
   2.41664,    1.55358,    3.03887
   2.41664,    1.55513,    3.02794
   2.41664,    1.55734,    3.01788
   2.41664,    1.55980,    3.00827
   2.87347,    1.56245,    3.00817
   2.87347,    1.56518,    3.00815
   2.87347,    1.56826,    3.00848
   2.87347,    1.57157,    3.00902
   3.25234,    1.57500,    3.01725
   3.20214,    1.57765,    3.02354
   3.20214,    1.58037,    3.02978
   3.20214,    1.58327,    3.03607
   3.31306,    1.58658,    3.04486
   3.27294,    1.58886,    3.05165
   3.27294,    1.59055,    3.05773
   3.27294,    1.59214,    3.06359
   3.27294,    1.59368,    3.06929
   3.03659,    1.59523,    3.07015
   3.03659,    1.59659,    3.07082
   3.03659,    1.59747,    3.07100
   3.03659,    1.59799,    3.07082
   2.59467,    1.59814,    3.06144
   2.59467,    1.59792,    3.05189
   2.59467,    1.59698,    3.04183
   2.59467,    1.59575,    3.03168
   2.08329,    1.59424,    3.01123
   2.08329,    1.59244,    2.99091
   2.08329,    1.59046,    2.97081
   2.08329,    1.58839,    2.95104
   1.68635,    1.58600,    2.92340
   1.68635,    1.58350,    2.89621
   1.68635,    1.58126,    2.86981
   1.68635,    1.57938,    2.84431
   1.56653,    1.57710,    2.81652
   1.56653,    1.57471,    2.78917
   1.56653,    1.57269,    2.76274
   1.56653,    1.57126,    2.73741
   1.80360,    1.57001,    2.71751
   1.80360,    1.56905,    2.69829
   1.80360,    1.56853,    2.67989
   1.80360,    1.56831,    2.66215
   2.35568,    1.56842,    2.65613
   2.35568,    1.56901,    2.65070
   2.35568,    1.57040,    2.64616
   2.35568,    1.57228,    2.64219
   3.12023,    1.57471,    2.65413
   3.12023,    1.57761,    2.66630
   3.12023,    1.58095,    2.67865
   3.12023,    1.58553,    2.69197
   3.87745,    1.59044,    2.72049
   3.87745,    1.59524,    2.74833
   3.87745,    1.60013,    2.77571
   3.87745,    1.60563,    2.80313
   4.44947,    1.61153,    2.84185
   4.40841,    1.61740,    2.87893
   4.40841,    1.62342,    2.91542
   4.40841,    1.62921,    2.95095
   4.65636,    1.63583,    2.99155
   4.61864,    1.64212,    3.03025
   4.61864,    1.64835,    3.06812
   4.61864,    1.65436,    3.10502
   4.44121,    1.66017,    3.13745
   4.42598,    1.66508,    3.16803
   4.42598,    1.66948,    3.19749
   4.42598,    1.67329,    3.22581
   4.42598,    1.67693,    3.25337
   3.94168,    1.68023,    3.27037
   3.94168,    1.68275,    3.28627
   3.94168,    1.68485,    3.30143
   3.94168,    1.68653,    3.31589
   3.28384,    1.68767,    3.31636
   3.28384,    1.68836,    3.31639
   3.28384,    1.68781,    3.31520
   3.28384,    1.68635,    3.31314
