pitch_desired,pitch_filter,int_error,motor_front,motor_back
-4.375000, -9.452664, 7.857308, 1023, 977 
-4.375000, -9.313668, 9.338909, 1022, 978 
-4.375000, -9.167665, 10.776709, 1021, 979 
-4.375000, -9.013079, 12.168133, 1019, 981 
-4.375000, -8.853421, 13.511660, 1017, 983 
-4.375000, -8.688240, 14.805632, 1015, 985 
-4.375000, -8.520239, 16.049204, 1012, 988 
-2.500000, -8.344728, 17.802622, 1034, 966 
-2.500000, -8.162667, 19.501423, 1031, 969 
-2.500000, -7.977515, 21.144678, 1031, 969 
-2.500000, -7.772946, 22.726562, 1025, 975 
-2.500000, -7.557584, 24.243837, 1023, 977 
-2.500000, -7.356539, 25.700800, 1024, 976 
-2.500000, -7.142629, 27.093588, 1020, 980 
-2.500000, -6.919952, 28.419573, 1015, 985 
-2.500000, -6.686088, 29.675400, 1011, 989 
-0.937500, -6.445321, 31.327745, 1030, 970 
-0.937500, -6.207705, 32.908806, 1027, 973 
-0.937500, -5.967179, 34.417709, 1027, 973 
-0.937500, -5.728067, 35.854881, 1025, 975 
-0.937500, -5.487559, 37.219898, 1024, 976 
-0.937500, -5.250284, 38.513733, 1022, 978 
-0.937500, -5.016260, 39.737362, 1020, 980 
-0.937500, -4.779565, 40.889980, 1018, 982 
-0.937500, -4.556337, 41.975632, 1018, 982 
-0.937500, -4.328393, 42.992901, 1016, 984 
-0.937500, -4.104062, 43.942871, 1015, 985 
-0.937500, -3.885744, 44.827343, 1016, 984 
-0.937500, -3.681170, 45.650444, 1018, 982 
-0.937500, -3.479743, 46.413116, 1018, 982 
-0.937500, -3.285589, 47.117542, 1020, 980 
-0.937500, -3.092316, 47.763988, 1020, 980 
-0.937500, -2.901548, 48.353203, 1020, 980 
-0.937500, -2.719513, 48.887806, 1021, 979 
-0.937500, -2.555664, 49.373257, 1025, 975 
-0.937500, -2.396563, 49.810974, 1024, 976 
-0.937500, -2.249068, 50.204445, 1028, 972 
-0.937500, -2.116714, 50.558208, 1031, 969 
-0.937500, -1.983352, 50.871964, 1030, 970 
-0.937500, -1.860264, 51.148792, 1032, 968 
-0.937500, -1.738631, 51.389133, 1030, 970 
-0.937500, -1.625532, 51.595543, 1032, 968 
-0.937500, -1.521120, 51.770630, 1033, 967 
-0.937500, -1.422661, 51.916180, 1033, 967 
-0.937500, -1.325845, 52.032684, 1033, 967 
-0.937500, -1.234482, 52.121780, 1035, 965 
-0.937500, -1.150947, 52.185814, 1036, 964 
-0.937500, -1.076876, 52.227627, 1036, 964 
-0.937500, -1.010403, 52.249496, 1037, 963 
-0.937500, -0.953213, 52.254211, 1039, 961 
-0.937500, -0.902144, 52.243607, 1042, 958 
-0.937500, -0.853148, 52.218300, 1041, 959 
-0.000000, -0.819175, 52.464054, 1055, 945 
-0.000000, -0.795292, 52.702641, 1057, 943 
-0.000000, -0.771228, 52.934010, 1056, 944 
-0.000000, -0.742374, 53.156723, 1054, 946 
-0.000000, -0.727446, 53.374958, 1057, 943 
-0.000000, -0.705656, 53.586655, 1055, 945 
-0.000000, -0.659207, 53.784416, 1049, 951 
-0.000000, -0.641785, 53.976952, 1054, 946 
-0.000000, -0.609025, 54.159660, 1048, 952 
-0.000000, -0.576159, 54.332508, 1048, 952 
-0.000000, -0.536962, 54.493595, 1046, 954 
-0.000000, -0.487244, 54.639767, 1042, 958 
-0.000000, -0.443172, 54.772717, 1046, 954 
-0.000000, -0.387119, 54.888851, 1043, 957 
-0.000000, -0.325070, 54.986374, 1041, 959 
-0.000000, -0.272412, 55.068096, 1045, 955 
-0.000000, -0.210074, 55.131119, 1042, 958 
-0.000000, -0.165037, 55.180630, 1047, 953 
-0.000000, -0.111021, 55.213936, 1043, 957 
-0.000000, -0.050985, 55.229233, 1040, 960 
-0.000000, -0.012369, 55.232944, 1047, 953 
-0.000000, 0.029139, 55.224201, 1046, 954 
-0.000000, 0.075768, 55.201469, 1045, 955 
-0.000000, 0.110370, 55.168358, 1045, 955 
-0.000000, 0.139169, 55.126606, 1048, 952 
-0.000000, 0.173528, 55.074547, 1047, 953 
-0.000000, 0.206800, 55.012508, 1045, 955 
-0.000000, 0.230426, 54.943382, 1047, 953 
-0.000000, 0.255988, 54.866585, 1044, 956 
-0.000000, 0.271379, 54.785172, 1047, 953 
-0.000000, 0.297054, 54.696056, 1044, 956 
-0.000000, 0.323930, 54.598877, 1044, 956 
-0.000000, 0.340438, 54.496746, 1046, 954 
-0.000000, 0.374227, 54.384480, 1041, 959 
-0.000000, 0.395000, 54.265980, 1043, 957 
-0.000000, 0.415826, 54.141232, 1045, 955 
-0.000000, 0.444834, 54.007782, 1043, 957 
-0.000000, 0.482133, 53.863144, 1040, 960 
-0.000000, 0.502276, 53.712460, 1043, 957 
-0.000000, 0.522715, 53.555645, 1042, 958 
-0.000000, 0.543369, 53.392635, 1043, 957 
-0.000000, 0.554856, 53.226177, 1045, 955 
-0.000000, 0.568249, 53.055702, 1045, 955 
-0.000000, 0.581580, 52.881229, 1045, 955 
-0.000000, 0.595225, 52.702663, 1045, 955 
-0.000000, 0.602813, 52.521820, 1045, 955 
-0.000000, 0.605798, 52.340080, 1046, 954 
-0.000000, 0.613561, 52.156013, 1045, 955 
-0.000000, 0.613150, 51.972069, 1047, 953 
-0.000000, 0.603542, 51.791008, 1050, 950 
-0.000000, 0.597913, 51.611633, 1049, 951 
-0.000000, 0.600830, 51.431385, 1047, 953 
-0.000000, 0.569013, 51.260681, 1056, 944 
-0.000000, 0.548699, 51.096073, 1054, 946 
-0.000000, 0.539641, 50.934181, 1050, 950 
-0.000000, 0.521573, 50.777710, 1052, 948 
-0.000000, 0.499211, 50.627945, 1054, 946 
-0.000000, 0.475453, 50.485310, 1052, 948 
-0.000000, 0.451010, 50.350006, 1053, 947 
-0.000000, 0.429734, 50.221085, 1050, 950 
-0.000000, 0.399914, 50.101109, 1053, 947 
-0.000000, 0.369423, 49.990280, 1052, 948 
-0.000000, 0.346931, 49.886200, 1048, 952 
-0.000000, 0.312465, 49.792461, 1054, 946 
-0.000000, 0.295143, 49.703918, 1049, 951 
-0.000000, 0.285282, 49.618336, 1046, 954 
-0.000000, 0.253686, 49.542229, 1054, 946 
-0.000000, 0.244032, 49.469021, 1048, 952 
-0.000000, 0.247355, 49.394814, 1047, 953 
-0.000000, 0.228480, 49.326271, 1052, 948 
-0.000000, 0.222432, 49.259541, 1047, 953 
-0.000000, 0.213620, 49.195454, 1050, 950 
-0.000000, 0.210537, 49.132294, 1048, 952 
-0.000000, 0.209869, 49.069332, 1047, 953 
-0.000000, 0.201598, 49.008854, 1049, 951 
-0.000000, 0.199135, 48.949112, 1048, 952 
-0.000000, 0.202221, 48.888447, 1047, 953 
-0.000000, 0.192370, 48.830734, 1050, 950 
-0.000000, 0.187274, 48.774551, 1049, 951 
-0.000000, 0.182425, 48.719826, 1050, 950 
-0.000000, 0.191007, 48.662525, 1047, 953 
-0.000000, 0.194306, 48.604233, 1046, 954 
-0.000000, 0.180804, 48.549992, 1052, 948 
-0.000000, 0.182860, 48.495132, 1048, 952 
-0.000000, 0.186362, 48.439224, 1048, 952 
-0.000000, 0.177730, 48.385906, 1051, 949 
-0.000000, 0.174672, 48.333504, 1048, 952 
-0.000000, 0.163332, 48.284504, 1055, 945 
-0.000000, 0.160866, 48.236244, 1051, 949 
-0.000000, 0.159800, 48.188305, 1049, 951 
-0.000000, 0.140746, 48.146080, 1053, 947 
-0.000000, 0.127042, 48.107967, 1050, 950 
-0.000000, 0.113517, 48.073914, 1050, 950 
-0.000000, 0.094993, 48.045414, 1049, 951 
-0.000000, 0.075189, 48.022858, 1050, 950 
-0.000000, 0.052952, 48.006973, 1052, 948 
-0.000000, 0.046657, 47.992977, 1047, 953 
-0.000000, 0.041043, 47.980663, 1046, 954 
-0.000000, 0.023301, 47.973675, 1049, 951 
-0.000000, 0.023077, 47.966751, 1047, 953 
-0.000000, 0.016414, 47.961826, 1050, 950 
-0.000000, 0.010915, 47.958553, 1048, 952 
-0.000000, 0.003690, 47.957447, 1047, 953 
-0.000000, -0.016301, 47.962337, 1052, 948 
-0.000000, -0.013981, 47.966534, 1047, 953 
-0.000000, -0.009565, 47.969402, 1046, 954 
-0.000000, -0.015955, 47.974190, 1049, 951 
-0.000000, -0.009846, 47.977142, 1047, 953 
-0.000000, -0.007619, 47.979427, 1048, 952 
-0.000000, 0.005034, 47.977917, 1045, 955 
-0.000000, 0.013398, 47.973896, 1046, 954 
-0.000000, 0.012206, 47.970234, 1049, 951 
-0.000000, 0.040236, 47.958164, 1043, 957 
-0.000000, 0.048521, 47.943607, 1047, 953 
-0.000000, 0.050183, 47.928551, 1047, 953 
-0.000000, 0.065985, 47.908756, 1047, 953 
-0.000000, 0.061492, 47.890308, 1052, 948 
-0.000000, 0.069096, 47.869579, 1048, 952 
-0.000000, 0.077017, 47.846474, 1047, 953 
-0.000000, 0.065938, 47.826691, 1052, 948 
-0.000000, 0.054297, 47.810402, 1052, 948 
-0.000000, 0.059770, 47.792469, 1047, 953 
-0.000000, 0.043666, 47.779369, 1050, 950 
-0.000000, 0.033997, 47.769169, 1048, 952 
-0.000000, 0.021699, 47.762661, 1048, 952 
-0.000000, 0.014905, 47.758190, 1047, 953 
-0.000000, 0.006034, 47.756378, 1047, 953 
-0.000000, -0.012625, 47.760166, 1050, 950 
-0.000000, -0.006690, 47.762173, 1045, 955 
-0.000000, -0.000147, 47.762218, 1044, 956 
-0.000000, -0.016633, 47.767208, 1050, 950 
-0.000000, -0.008695, 47.769817, 1043, 957 
-0.000000, -0.013403, 47.773838, 1046, 954 
-0.000000, -0.019325, 47.779636, 1047, 953 
-0.000000, -0.009101, 47.782368, 1043, 957 
-0.000000, 0.001949, 47.781784, 1045, 955 
-0.000000, 0.002030, 47.781174, 1048, 952 
-0.000000, 0.024905, 47.773701, 1045, 955 
-0.000000, 0.039078, 47.761978, 1047, 953 
-0.000000, 0.063925, 47.742802, 1045, 955 
-0.000000, 0.075983, 47.720005, 1048, 952 
-0.000000, 0.077663, 47.696705, 1051, 949 
-0.000000, 0.094844, 47.668251, 1046, 954 
-0.000000, 0.105247, 47.636677, 1047, 953 
-0.000000, 0.099079, 47.606953, 1052, 948 
-0.000000, 0.109876, 47.573990, 1046, 954 
-0.000000, 0.094806, 47.545547, 1052, 948 
-0.000000, 0.088522, 47.518990, 1047, 953 
-0.000000, 0.057027, 47.501881, 1051, 949 
-0.000000, 0.040074, 47.489857, 1049, 951 
-0.000000, 0.034893, 47.479389, 1047, 953 
-0.000000, 0.012115, 47.475754, 1050, 950 
-0.000000, 0.005937, 47.473972, 1047, 953 
-0.000000, -0.006936, 47.476051, 1047, 953 
-0.000000, -0.018543, 47.481613, 1047, 953 
