roll_desired,roll_filter,int_r_error,motor_left,motor_right
-0.000000, 0.122594, -55.720631, 939, 1061 
-0.000000, 0.124610, -55.758015, 943, 1057 
-0.000000, 0.145966, -55.801804, 941, 1059 
-0.000000, 0.158045, -55.849216, 944, 1056 
-0.000000, 0.168022, -55.899624, 943, 1057 
-0.000000, 0.182760, -55.954453, 943, 1057 
-0.000000, 0.193857, -56.012611, 946, 1054 
-0.000000, 0.214226, -56.076878, 945, 1055 
-0.000000, 0.220744, -56.143101, 948, 1052 
-0.000000, 0.237485, -56.214348, 945, 1055 
-0.000000, 0.234775, -56.284779, 949, 1051 
-1.562500, 0.239260, -56.825306, 928, 1072 
-1.562500, 0.235607, -57.364738, 929, 1071 
-1.562500, 0.220448, -57.899624, 927, 1073 
-1.562500, 0.203663, -58.429474, 932, 1068 
-1.562500, 0.206989, -58.960320, 927, 1073 
-1.562500, 0.181806, -59.483612, 935, 1065 
-1.562500, 0.145230, -59.995930, 938, 1062 
-13.593750, 0.108409, -64.106575, 789, 1211 
-13.593750, 0.050879, -68.199966, 793, 1207 
-13.593750, -0.003194, -72.277130, 785, 1215 
-13.593750, -0.104365, -76.323944, 797, 1203 
-13.593750, -0.239336, -80.330269, 810, 1190 
-13.593750, -0.363131, -84.299454, 817, 1183 
-13.593750, -0.553284, -88.211594, 838, 1162 
-13.593750, -0.792185, -92.052063, 857, 1143 
-13.593750, -1.097901, -95.800819, 881, 1119 
-13.593750, -1.435025, -99.448441, 894, 1106 
-13.593750, -1.817592, -102.981285, 906, 1094 
-13.593750, -2.273793, -106.377274, 928, 1072 
-13.593750, -2.825635, -109.607712, 943, 1057 
-13.593750, -3.401158, -112.665489, 953, 1047 
-13.593750, -4.000136, -115.543571, 955, 1045 
-13.593750, -4.634988, -118.231201, 965, 1035 
-13.593750, -5.264852, -120.729874, 966, 1034 
-13.593750, -5.891232, -123.040627, 961, 1039 
-13.593750, -6.478310, -125.175262, 952, 1048 
-13.593750, -7.045364, -127.139778, 948, 1052 
-13.593750, -7.591146, -128.940552, 942, 1058 
-13.593750, -8.075548, -130.596008, 928, 1072 
-13.593750, -8.545965, -132.110336, 926, 1074 
-13.593750, -8.954394, -133.502136, 913, 1087 
-13.593750, -9.327277, -134.782074, 906, 1094 
-13.593750, -9.656404, -135.963272, 898, 1102 
-13.593750, -9.935322, -137.060806, 888, 1112 
-13.593750, -10.204559, -138.077560, 891, 1109 
-13.593750, -10.432550, -139.025925, 884, 1116 
-13.593750, -10.653555, -139.907990, 887, 1113 
-13.593750, -10.872267, -140.724442, 893, 1107 
-13.593750, -11.062484, -141.483826, 889, 1111 
-13.593750, -11.280493, -142.177795, 900, 1100 
-13.593750, -11.486143, -142.810074, 901, 1099 
-13.593750, -11.699760, -143.378265, 906, 1094 
-13.593750, -11.932967, -143.876495, 913, 1087 
-13.593750, -12.161503, -144.306168, 911, 1089 
-13.593750, -12.407055, -144.662170, 919, 1081 
-13.593750, -12.644884, -144.946823, 917, 1083 
-13.593750, -12.884314, -145.159653, 918, 1082 
-20.000000, -13.139855, -147.217697, 838, 1162 
-20.000000, -13.361795, -149.209152, 830, 1170 
-20.000000, -13.584283, -151.133865, 829, 1171 
-20.000000, -13.796220, -152.994995, 826, 1174 
-20.000000, -14.023954, -154.787811, 832, 1168 
-20.000000, -14.208434, -156.525284, 828, 1172 
-20.000000, -14.414185, -158.201035, 836, 1164 
-20.000000, -14.616047, -159.816223, 839, 1161 
-20.000000, -14.838444, -161.364685, 847, 1153 
-20.000000, -15.076748, -162.841660, 851, 1149 
-20.000000, -15.304954, -164.250168, 849, 1151 
-20.000000, -15.564777, -165.580734, 858, 1142 
-20.000000, -15.805443, -166.839096, 855, 1145 
-20.000000, -16.054111, -168.022858, 856, 1144 
-20.000000, -16.293825, -169.134705, 856, 1144 
-20.000000, -16.522812, -170.177856, 855, 1145 
-20.000000, -16.760368, -171.149750, 860, 1140 
-20.000000, -16.970423, -172.058624, 854, 1146 
-20.000000, -17.187614, -172.902344, 856, 1144 
-20.000000, -17.396364, -173.683441, 856, 1144 
-20.000000, -17.595747, -174.404724, 855, 1145 
-20.000000, -17.790224, -175.067657, 853, 1147 
-20.000000, -17.957415, -175.680435, 847, 1153 
-20.000000, -18.113869, -176.246277, 845, 1155 
-20.000000, -18.271841, -176.764725, 848, 1152 
-20.000000, -18.426100, -177.236893, 848, 1152 
-20.000000, -18.573584, -177.664810, 849, 1151 
-20.000000, -18.696413, -178.055893, 846, 1154 
-20.000000, -18.831978, -178.406296, 852, 1148 
-20.000000, -18.972910, -178.714417, 857, 1143 
-20.000000, -19.101082, -178.984085, 855, 1145 
-20.000000, -19.234304, -179.213791, 856, 1144 
-20.000000, -19.379835, -179.399841, 861, 1139 
-20.000000, -19.555420, -179.533218, 870, 1130 
-20.000000, -19.731808, -179.613678, 871, 1129 
-20.000000, -19.919167, -179.637924, 875, 1125 
-20.000000, -20.084103, -179.612686, 869, 1131 
-20.000000, -20.256622, -179.535706, 871, 1129 
-20.000000, -20.433266, -179.405731, 873, 1127 
-20.000000, -20.593220, -179.227768, 868, 1132 
-20.000000, -20.755487, -179.001129, 868, 1132 
-20.000000, -20.912134, -178.727493, 868, 1132 
-20.000000, -21.034672, -178.417099, 859, 1141 
-20.000000, -21.153055, -178.071182, 858, 1142 
-20.000000, -21.269337, -177.690384, 863, 1137 
-20.000000, -21.345129, -177.286850, 853, 1147 
-20.000000, -21.396255, -176.867966, 847, 1153 
-20.000000, -21.433064, -176.438049, 845, 1155 
-20.000000, -21.442949, -176.005157, 839, 1161 
-20.000000, -21.438274, -175.573669, 837, 1163 
-20.000000, -21.394993, -175.155167, 829, 1171 
-20.000000, -21.353273, -174.749191, 831, 1169 
-20.000000, -21.279411, -174.365372, 825, 1175 
-20.000000, -21.196470, -174.006424, 820, 1180 
-20.000000, -21.126637, -173.668427, 824, 1176 
-20.000000, -21.060469, -173.350281, 826, 1174 
-20.000000, -20.993454, -173.052246, 825, 1175 
-20.000000, -20.912571, -172.778473, 822, 1178 
-20.000000, -20.824770, -172.531036, 818, 1182 
-20.000000, -20.736284, -172.310150, 816, 1184 
-20.000000, -20.652792, -172.114319, 815, 1185 
-20.000000, -20.585308, -171.938721, 820, 1180 
-20.000000, -20.562143, -171.770081, 830, 1170 
-20.000000, -20.562489, -171.601334, 835, 1165 
-20.000000, -20.568470, -171.430786, 836, 1164 
-20.000000, -20.563934, -171.261612, 836, 1164 
-20.000000, -20.576107, -171.088776, 838, 1162 
-20.000000, -20.586395, -170.912857, 840, 1160 
-20.000000, -20.612841, -170.729004, 842, 1158 
-20.000000, -20.635946, -170.538223, 841, 1159 
-20.000000, -20.658796, -170.340591, 840, 1160 
-20.000000, -20.665613, -170.140915, 836, 1164 
-20.000000, -20.676813, -169.937866, 839, 1161 
-20.000000, -20.711575, -169.724396, 844, 1156 
-20.000000, -20.755692, -169.497681, 848, 1152 
-20.000000, -20.798429, -169.258148, 849, 1151 
-20.000000, -20.826656, -169.010147, 846, 1154 
-20.000000, -20.857071, -168.753021, 849, 1151 
-20.000000, -20.874964, -168.490540, 848, 1152 
-20.000000, -20.887390, -168.224319, 847, 1153 
-20.000000, -20.894844, -167.955872, 850, 1150 
-20.000000, -20.891859, -167.688309, 848, 1152 
-20.000000, -20.885193, -167.422745, 849, 1151 
-20.000000, -20.897566, -167.153473, 854, 1146 
-20.000000, -20.900242, -166.883408, 854, 1146 
-20.000000, -20.902534, -166.612640, 854, 1146 
-20.000000, -20.905596, -166.340958, 853, 1147 
-20.000000, -20.905361, -166.069351, 853, 1147 
-20.000000, -20.908905, -165.796677, 854, 1146 
-20.000000, -20.937286, -165.515488, 860, 1140 
-20.000000, -20.956734, -165.228470, 856, 1144 
-20.000000, -20.986534, -164.932510, 857, 1143 
-20.000000, -20.988283, -164.636032, 848, 1152 
-20.000000, -21.002563, -164.335266, 851, 1149 
-20.000000, -21.020647, -164.029068, 851, 1149 
-20.000000, -21.026974, -163.720978, 849, 1151 
-20.000000, -21.028355, -163.412476, 847, 1153 
-20.000000, -20.998817, -163.112823, 835, 1165 
-20.000000, -20.973902, -162.820648, 836, 1164 
-20.000000, -20.937506, -162.539398, 830, 1170 
-20.000000, -20.923115, -162.262466, 837, 1163 
-20.000000, -20.896425, -161.993546, 832, 1168 
-20.000000, -20.874483, -161.731201, 834, 1166 
-20.000000, -20.834257, -161.480927, 829, 1171 
-20.000000, -20.789179, -161.244171, 829, 1171 
-20.000000, -20.749321, -161.019379, 833, 1167 
-20.000000, -20.704941, -160.807892, 834, 1166 
-20.000000, -20.655134, -160.611359, 835, 1165 
-20.000000, -20.600662, -160.431152, 835, 1165 
-20.000000, -20.542137, -160.268509, 834, 1166 
-20.000000, -20.508980, -160.115814, 842, 1158 
-20.000000, -20.471954, -159.974228, 844, 1156 
-20.000000, -20.431664, -159.844727, 843, 1157 
-20.000000, -20.388737, -159.728104, 844, 1156 
-20.000000, -20.341162, -159.625748, 840, 1160 
-20.000000, -20.302891, -159.534882, 843, 1157 
-20.000000, -20.271976, -159.453293, 844, 1156 
-20.000000, -20.252537, -159.377533, 847, 1153 
-20.000000, -20.229273, -159.308746, 845, 1155 
-20.000000, -20.193060, -159.250824, 841, 1159 
-20.000000, -20.162071, -159.202209, 841, 1159 
-20.000000, -20.151636, -159.156723, 845, 1155 
-20.000000, -20.163330, -159.107727, 849, 1151 
-20.000000, -20.176600, -159.054749, 849, 1151 
-20.000000, -20.186728, -158.998734, 849, 1151 
-20.000000, -20.212568, -158.934967, 850, 1150 
-20.000000, -20.211823, -158.871414, 842, 1158 
-20.000000, -20.214300, -158.807129, 841, 1159 
-20.000000, -20.226282, -158.739243, 842, 1158 
-20.000000, -20.239103, -158.667511, 842, 1158 
-20.000000, -20.240952, -158.595230, 839, 1161 
-20.000000, -20.223736, -158.528107, 834, 1166 
-20.000000, -20.229801, -158.459167, 842, 1158 
-20.000000, -20.254385, -158.382858, 848, 1152 
-20.000000, -20.290424, -158.295731, 853, 1147 
-20.000000, -20.306808, -158.203690, 849, 1151 
-20.000000, -20.297733, -158.114365, 843, 1157 
-20.000000, -20.302677, -158.023560, 845, 1155 
-19.062500, -20.288200, -157.655853, 853, 1147 
-19.062500, -20.298649, -157.285004, 858, 1142 
-19.062500, -20.305254, -156.912170, 859, 1141 
-19.062500, -20.306360, -156.539017, 858, 1142 
-19.062500, -20.287750, -156.171448, 855, 1145 
-19.062500, -20.271221, -155.808838, 858, 1142 
-19.062500, -20.255293, -155.451004, 857, 1143 
-19.062500, -20.230034, -155.100739, 856, 1144 
-19.062500, -20.177465, -154.766251, 849, 1151 
-19.062500, -20.117552, -154.449738, 847, 1153 
-19.062500, -20.061304, -154.150101, 846, 1154 
-19.062500, -20.032364, -153.859146, 853, 1147 
-19.062500, -19.962542, -153.589127, 841, 1159 
-19.062500, -19.906265, -153.335999, 844, 1156 
-19.062500, -19.840614, -153.102570, 839, 1161 
-19.062500, -19.786892, -152.885254, 843, 1157 
-19.062500, -19.734289, -152.683716, 843, 1157 
-19.062500, -19.659950, -152.504486, 839, 1161 
-19.062500, -19.615406, -152.338608, 845, 1155 
-19.062500, -19.564575, -152.187988, 844, 1156 
-19.062500, -19.538286, -152.045258, 849, 1151 
-19.062500, -19.510481, -151.910858, 848, 1152 
-19.062500, -19.486725, -151.783585, 848, 1152 
-19.062500, -19.451880, -151.666763, 842, 1158 
-19.062500, -19.429436, -151.556686, 845, 1155 
-19.062500, -19.415800, -151.450699, 846, 1154 
-19.062500, -19.400923, -151.349167, 846, 1154 
-19.062500, -19.395687, -151.249207, 847, 1153 
-19.062500, -19.365469, -151.158310, 841, 1159 
-19.062500, -19.335983, -151.076263, 841, 1159 
-19.062500, -19.300129, -151.004974, 839, 1161 
-19.062500, -19.256617, -150.946747, 838, 1162 
-19.062500, -19.226242, -150.897629, 841, 1159 
-19.062500, -19.175835, -150.863632, 838, 1162 
-19.062500, -19.156309, -150.835495, 848, 1152 
-19.062500, -19.123585, -150.817169, 844, 1156 
-19.062500, -19.087650, -150.809631, 845, 1155 
-0.000000, -19.059889, -145.091660, 1082, 918 
-0.000000, -19.031031, -139.382355, 1088, 912 
-0.000000, -19.031219, -133.672989, 1101, 899 
-0.000000, -18.980547, -127.978821, 1088, 912 
-0.000000, -18.904718, -122.307404, 1070, 930 
-0.000000, -18.771915, -116.675827, 1046, 954 
-0.000000, -18.574890, -111.103363, 1015, 985 
-0.000000, -18.282394, -105.618645, 985, 1015 
-0.000000, -17.894053, -100.250427, 953, 1047 
-0.000000, -17.400223, -95.030357, 923, 1077 
-0.000000, -16.808338, -89.987854, 894, 1106 
-0.000000, -16.128466, -85.149315, 868, 1132 
-0.000000, -15.358709, -80.541702, 849, 1151 
-0.000000, -14.531076, -76.182381, 831, 1169 
-0.000000, -13.637699, -72.091072, 818, 1182 
-0.000000, -12.736167, -68.270226, 814, 1186 
-0.000000, -11.830808, -64.720985, 809, 1191 
-0.000000, -10.945820, -61.437241, 822, 1178 
-0.000000, -10.072820, -58.415394, 823, 1177 
-0.000000, -9.230794, -55.646156, 836, 1164 
-0.000000, -8.440333, -53.114056, 847, 1153 
-0.000000, -7.734938, -50.793575, 868, 1132 
-0.000000, -7.081960, -48.668987, 882, 1118 
-0.000000, -6.487136, -46.722847, 894, 1106 
-0.000000, -5.983754, -44.927719, 915, 1085 
-0.000000, -5.529950, -43.268734, 923, 1077 
-0.000000, -5.150805, -41.723492, 938, 1062 
-0.000000, -4.802212, -40.282829, 938, 1062 
-0.000000, -4.494826, -38.934380, 944, 1056 
-0.000000, -4.205105, -37.672848, 940, 1060 
-0.000000, -3.944917, -36.489372, 936, 1064 
-0.000000, -3.686281, -35.383488, 930, 1070 
-0.000000, -3.418948, -34.357803, 921, 1079 
-0.000000, -3.130812, -33.418560, 911, 1089 
-0.000000, -2.832704, -32.568748, 903, 1097 
-0.000000, -2.500179, -31.818695, 891, 1109 
-0.000000, -2.162216, -31.170031, 886, 1114 
-0.000000, -1.797275, -30.630848, 874, 1126 
-0.000000, -1.421348, -30.204443, 873, 1127 
-0.000000, -1.037534, -29.893183, 868, 1132 
-0.000000, -0.640059, -29.701164, 866, 1134 
-0.000000, -0.264927, -29.621687, 870, 1130 
-0.000000, 0.102405, -29.652409, 871, 1129 
-0.000000, 0.447011, -29.786512, 880, 1120 
-0.000000, 0.739380, -30.008326, 892, 1108 
-0.000000, 0.998823, -30.307972, 902, 1098 
-0.000000, 1.204692, -30.669380, 917, 1083 
-0.000000, 1.386059, -31.085197, 921, 1079 
-0.000000, 1.504256, -31.536474, 940, 1060 
-0.000000, 1.595904, -32.015247, 948, 1052 
-0.000000, 1.640054, -32.507263, 963, 1037 
-0.000000, 1.632560, -32.997032, 976, 1024 
-0.000000, 1.609195, -33.479790, 980, 1020 
-0.000000, 1.521619, -33.936275, 995, 1005 
-0.000000, 1.410356, -34.359383, 1001, 999 
-0.000000, 1.282777, -34.744217, 1004, 996 
-0.000000, 1.123344, -35.081219, 1010, 990 
-0.000000, 0.967787, -35.371555, 1008, 992 
-0.000000, 0.786011, -35.607357, 1011, 989 
-0.000000, 0.628988, -35.796055, 1003, 997 
-0.000000, 0.481917, -35.940628, 1000, 1000 
-0.000000, 0.337694, -36.041935, 993, 1007 
-0.000000, 0.224404, -36.109257, 985, 1015 
-0.000000, 0.126843, -36.147308, 981, 1019 
-0.000000, 0.059057, -36.165024, 972, 1028 
-0.000000, 0.019245, -36.170795, 964, 1036 
-0.000000, 0.005018, -36.172302, 956, 1044 
-0.000000, 0.018521, -36.177860, 948, 1052 
-0.000000, 0.043796, -36.190998, 944, 1056 
-0.000000, 0.105691, -36.222706, 935, 1065 
-0.000000, 0.174940, -36.275188, 931, 1069 
-0.000000, 0.266496, -36.355137, 926, 1074 
-0.000000, 0.365145, -36.464680, 924, 1076 
-0.000000, 0.476104, -36.607510, 922, 1078 
-0.000000, 0.593153, -36.785454, 920, 1080 
-0.000000, 0.705775, -36.997185, 922, 1078 
-0.000000, 0.817395, -37.242405, 922, 1078 
-0.000000, 0.938074, -37.523827, 922, 1078 
-0.000000, 1.049790, -37.838764, 926, 1074 
-0.000000, 1.151915, -38.184338, 928, 1072 
-0.000000, 1.232962, -38.554226, 935, 1065 
-0.000000, 1.312019, -38.947830, 934, 1066 
-0.000000, 1.373822, -39.359978, 938, 1062 
-0.000000, 1.428711, -39.788589, 939, 1061 
-0.000000, 1.475467, -40.231228, 938, 1062 
-0.000000, 1.480344, -40.675331, 948, 1052 
-0.000000, 1.492170, -41.122982, 944, 1056 
-0.000000, 1.501830, -41.573532, 944, 1056 
-0.000000, 1.498680, -42.023136, 948, 1052 
-0.000000, 1.500416, -42.473263, 945, 1055 
-0.000000, 1.478790, -42.916901, 950, 1050 
-0.000000, 1.459599, -43.354782, 948, 1052 
-0.000000, 1.438813, -43.786427, 948, 1052 
0.156250, 1.392164, -44.157200, 958, 1042 
0.156250, 1.365786, -44.520061, 951, 1049 
0.156250, 1.312119, -44.866821, 960, 1040 
0.156250, 1.273108, -45.201878, 954, 1046 
0.156250, 1.231644, -45.524494, 953, 1047 
0.156250, 1.171612, -45.829102, 957, 1043 
0.156250, 1.132949, -46.122112, 949, 1051 
0.156250, 1.065204, -46.394798, 959, 1041 
19.843750, 1.028237, -40.750145, 1192, 808 
19.843750, 0.985196, -35.092579, 1201, 799 
19.843750, 0.923019, -29.416359, 1215, 785 
19.843750, 0.935229, -23.743801, 1197, 803 
19.843750, 0.964127, -18.079914, 1185, 815 
19.843750, 1.058136, -12.444229, 1159, 841 
19.843750, 1.245960, -6.864892, 1127, 873 
19.843750, 1.496425, -1.360694, 1098, 902 
19.843750, 1.858942, 4.034748, 1062, 938 
19.843750, 2.335744, 9.287149, 1029, 971 
19.843750, 2.899964, 14.370285, 1003, 997 
19.843750, 3.551594, 19.257933, 977, 1023 
19.843750, 4.319098, 23.915329, 949, 1051 
19.843750, 5.139313, 28.326660, 930, 1070 
19.843750, 6.012402, 32.476067, 915, 1085 
19.843750, 6.940080, 36.347168, 906, 1094 
19.843750, 7.870468, 39.939152, 905, 1095 
19.843750, 8.820993, 43.245979, 906, 1094 
19.843750, 9.738254, 46.277630, 912, 1088 
19.843750, 10.614659, 49.046356, 918, 1082 
19.843750, 11.458970, 51.561790, 930, 1070 
19.843750, 12.236488, 53.843967, 946, 1054 
19.843750, 12.969186, 55.906338, 958, 1042 
19.843750, 13.612541, 57.775700, 978, 1022 
19.843750, 14.184366, 59.473515, 994, 1006 
19.843750, 14.697871, 61.017277, 1008, 992 
19.843750, 15.155325, 62.423805, 1019, 981 
19.843750, 15.563319, 63.707935, 1026, 974 
19.843750, 15.913715, 64.886948, 1035, 965 
19.843750, 16.239798, 65.968132, 1035, 965 
19.843750, 16.538113, 66.959824, 1035, 965 
19.843750, 16.813618, 67.868866, 1035, 965 
19.843750, 17.094120, 68.693756, 1027, 973 
19.843750, 17.355680, 69.440178, 1025, 975 
19.843750, 17.631866, 70.103745, 1015, 985 
19.843750, 17.912617, 70.683083, 1007, 993 
19.843750, 18.199505, 71.176353, 1001, 999 
19.843750, 18.506126, 71.577644, 990, 1010 
19.843750, 18.822584, 71.883995, 984, 1016 
19.843750, 19.135975, 72.096329, 980, 1020 
19.843750, 19.448387, 72.214935, 979, 1021 
19.843750, 19.752977, 72.242165, 980, 1020 
19.843750, 20.052572, 72.179520, 981, 1019 
19.843750, 20.330505, 72.033493, 986, 1014 
19.843750, 20.595663, 71.807922, 986, 1014 
19.843750, 20.812374, 71.517334, 1000, 1000 
19.843750, 21.022053, 71.163841, 1004, 996 
19.843750, 21.185064, 70.761444, 1019, 981 
19.843750, 21.329529, 70.315712, 1028, 972 
19.843750, 21.440334, 69.836739, 1038, 962 
19.843750, 21.508703, 69.337250, 1051, 949 
19.843750, 21.530809, 68.831131, 1066, 934 
19.843750, 21.512877, 68.330391, 1077, 923 
19.843750, 21.458662, 67.845917, 1087, 913 
19.843750, 21.376575, 67.386070, 1096, 904 
19.843750, 21.254051, 66.962982, 1107, 893 
19.843750, 21.113108, 66.582176, 1112, 888 
19.843750, 20.956850, 66.248245, 1117, 883 
19.843750, 20.798370, 65.961861, 1115, 885 
19.843750, 20.624641, 65.727592, 1115, 885 
19.843750, 20.468506, 65.540169, 1111, 889 
19.843750, 20.311937, 65.399712, 1108, 892 
19.843750, 20.169718, 65.301918, 1102, 898 
19.843750, 20.054754, 65.238617, 1094, 906 
19.843750, 19.955704, 65.205032, 1085, 915 
19.843750, 19.879307, 65.194366, 1074, 926 
19.843750, 19.835724, 65.196777, 1066, 934 
19.843750, 19.806763, 65.207870, 1059, 941 
19.843750, 19.806488, 65.219048, 1048, 952 
19.843750, 19.822775, 65.225342, 1044, 956 
19.843750, 19.865711, 65.218750, 1036, 964 
19.843750, 19.936184, 65.191017, 1026, 974 
19.843750, 19.996042, 65.145332, 1029, 971 
19.843750, 20.093124, 65.070518, 1020, 980 
19.843750, 20.181555, 64.969177, 1020, 980 
19.843750, 20.301018, 64.832001, 1016, 984 
19.843750, 20.403877, 64.663963, 1020, 980 
19.843750, 20.533514, 64.457031, 1014, 986 
19.843750, 20.656157, 64.213310, 1019, 981 
19.843750, 20.774132, 63.934196, 1021, 979 
19.843750, 20.904821, 63.615875, 1021, 979 
19.843750, 21.012562, 63.265232, 1028, 972 
19.843750, 21.119024, 62.882648, 1032, 968 
19.843750, 21.219524, 62.469917, 1034, 966 
19.843750, 21.297529, 62.033783, 1042, 958 
19.843750, 21.359392, 61.579090, 1043, 957 
19.843750, 21.416750, 61.107189, 1045, 955 
19.843750, 21.443869, 60.627155, 1049, 951 
19.843750, 21.464087, 60.141056, 1049, 951 
19.843750, 21.471636, 59.652691, 1048, 952 
19.843750, 21.457584, 59.168541, 1052, 948 
19.843750, 21.435659, 58.690968, 1052, 948 
19.843750, 21.410221, 58.221027, 1053, 947 
19.843750, 21.366196, 57.764294, 1053, 947 
19.843750, 21.315653, 57.322723, 1054, 946 
19.843750, 21.261023, 56.897541, 1053, 947 
19.843750, 21.204075, 56.489445, 1052, 948 
19.843750, 21.141565, 56.100101, 1053, 947 
19.843750, 21.082680, 55.728424, 1051, 949 
19.843750, 21.024563, 55.374180, 1048, 952 
19.843750, 20.965626, 55.037617, 1051, 949 
19.843750, 20.899137, 54.721001, 1052, 948 
19.843750, 20.847155, 54.419979, 1051, 949 
19.843750, 20.810743, 54.129883, 1050, 950 
19.843750, 20.767584, 53.852734, 1051, 949 
19.843750, 20.725922, 53.588081, 1053, 947 
19.843750, 20.690248, 53.334133, 1055, 945 
19.843750, 20.656317, 53.090363, 1059, 941 
19.843750, 20.640188, 52.851433, 1053, 947 
19.843750, 20.608910, 52.621883, 1059, 941 
19.843750, 20.588505, 52.398457, 1060, 940 
19.843750, 20.582418, 52.176857, 1057, 943 
19.843750, 20.560535, 51.961823, 1059, 941 
19.843750, 20.541012, 51.752644, 1057, 943 
19.843750, 20.530979, 51.546474, 1052, 948 
19.843750, 20.523710, 51.342487, 1053, 947 
19.843750, 20.514053, 51.141396, 1051, 949 
19.843750, 20.483986, 50.949326, 1056, 944 
19.843750, 20.472246, 50.760777, 1049, 951 
19.843750, 20.452839, 50.578049, 1051, 949 
19.843750, 20.434174, 50.400921, 1050, 950 
19.843750, 20.407127, 50.231907, 1049, 951 
19.843750, 20.377922, 50.071655, 1048, 952 
19.843750, 20.355179, 49.918228, 1044, 956 
19.843750, 20.317471, 49.776112, 1046, 954 
19.843750, 20.289167, 49.642487, 1043, 957 
19.843750, 20.248331, 49.521111, 1045, 955 
19.843750, 20.222557, 49.407467, 1043, 957 
19.843750, 20.201679, 49.300087, 1042, 958 
19.843750, 20.190292, 49.196125, 1039, 961 
19.843750, 20.197321, 49.090054, 1038, 962 
19.843750, 20.193052, 48.985264, 1040, 960 
19.843750, 20.215006, 48.873886, 1036, 964 
19.843750, 20.231661, 48.757511, 1038, 962 
19.843750, 20.258490, 48.633091, 1040, 960 
19.843750, 20.306589, 48.494240, 1035, 965 
19.843750, 20.342503, 48.344612, 1039, 961 
19.843750, 20.390125, 48.180698, 1039, 961 
19.843750, 20.430189, 48.004768, 1042, 958 
19.843750, 20.458649, 47.820297, 1046, 954 
19.843750, 20.483063, 47.628502, 1048, 952 
19.843750, 20.503992, 47.430428, 1049, 951 
19.843750, 20.521326, 47.227154, 1048, 952 
19.843750, 20.521250, 47.023903, 1048, 952 
19.843750, 20.516912, 46.821953, 1048, 952 
19.843750, 20.498959, 46.625389, 1050, 950 
19.843750, 20.474922, 46.436039, 1052, 948 
19.843750, 20.436646, 46.258171, 1052, 948 
19.843750, 20.387262, 46.095116, 1056, 944 
19.843750, 20.336750, 45.947216, 1056, 944 
19.843750, 20.282614, 45.815556, 1054, 946 
19.843750, 20.225847, 45.700928, 1054, 946 
19.843750, 20.155523, 45.607395, 1056, 944 
19.843750, 20.092010, 45.532917, 1053, 947 
19.843750, 20.023781, 45.478909, 1055, 945 
19.843750, 19.954231, 45.445763, 1052, 948 
19.843750, 19.896742, 45.429867, 1051, 949 
19.843750, 19.831623, 45.433506, 1052, 948 
19.843750, 19.793831, 45.448483, 1047, 953 
19.843750, 19.764545, 45.472244, 1046, 954 
19.843750, 19.746531, 45.501411, 1047, 953 
19.843750, 19.748127, 45.530098, 1045, 955 
19.843750, 19.739998, 45.561222, 1048, 952 
19.843750, 19.747169, 45.590195, 1046, 954 
19.843750, 19.759132, 45.615582, 1048, 952 
19.843750, 19.785328, 45.633110, 1044, 956 
19.843750, 19.823273, 45.639252, 1043, 957 
19.843750, 19.843046, 45.639462, 1045, 955 
19.843750, 19.884422, 45.627258, 1043, 957 
19.843750, 19.924465, 45.603043, 1045, 955 
19.843750, 19.965706, 45.566456, 1044, 956 
19.843750, 20.003111, 45.518646, 1044, 956 
19.843750, 20.030014, 45.462769, 1045, 955 
19.843750, 20.050262, 45.400814, 1046, 954 
19.843750, 20.062960, 45.335052, 1047, 953 
19.843750, 20.071487, 45.266731, 1046, 954 
19.843750, 20.069536, 45.198994, 1047, 953 
19.843750, 20.035454, 45.141483, 1051, 949 
19.843750, 20.015129, 45.090069, 1046, 954 
19.843750, 19.977703, 45.049881, 1047, 953 
19.843750, 19.940588, 45.020828, 1048, 952 
19.843750, 19.898848, 45.004299, 1047, 953 
19.843750, 19.865974, 44.997631, 1043, 957 
19.843750, 19.835909, 44.999985, 1041, 959 
19.843750, 19.823553, 45.006042, 1038, 962 
19.843750, 19.802994, 45.018269, 1041, 959 
19.843750, 19.814440, 45.027061, 1033, 967 
19.843750, 19.822182, 45.033531, 1036, 964 
19.843750, 19.839373, 45.034843, 1036, 964 
19.843750, 19.872282, 45.026283, 1034, 966 
19.843750, 19.906359, 45.007500, 1038, 962 
19.843750, 19.950676, 44.975422, 1034, 966 
19.843750, 19.999456, 44.928711, 1038, 962 
19.843750, 20.034891, 44.871368, 1039, 961 
19.843750, 20.090260, 44.797417, 1037, 963 
19.843750, 20.132324, 44.710846, 1041, 959 
19.843750, 20.179518, 44.610115, 1039, 961 
19.843750, 20.212181, 44.499584, 1042, 958 
19.843750, 20.247318, 44.378513, 1041, 959 
19.843750, 20.263790, 44.252502, 1046, 954 
19.843750, 20.279303, 44.121838, 1046, 954 
19.843750, 20.291700, 43.987453, 1047, 953 
19.843750, 20.296692, 43.851570, 1048, 952 
19.843750, 20.282200, 43.720036, 1051, 949 
19.843750, 20.238577, 43.601589, 1059, 941 
19.843750, 20.187950, 43.498329, 1056, 944 
19.843750, 20.137577, 43.410179, 1057, 943 
19.843750, 20.054123, 43.347069, 1060, 940 
19.843750, 19.977596, 43.306915, 1058, 942 
19.843750, 19.890413, 43.292915, 1059, 941 
19.843750, 19.808325, 43.303543, 1056, 944 
