motor_front,motor_back,pitch_filter,pitch_raw
311, 689, 9.323767, 9.397353
308, 692, 9.655132, 9.629538
301, 699, 9.976295, 8.840608
294, 706, 10.328035, 9.660973
291, 709, 10.704710, 11.728232
290, 710, 11.068986, 11.938544
289, 711, 11.418789, 12.173865
289, 711, 11.771321, 13.077233
288, 712, 12.101806, 12.744495
287, 713, 12.419852, 13.020775
285, 715, 12.716260, 12.286632
283, 717, 13.016391, 13.007844
282, 718, 13.295195, 12.484840
281, 719, 13.580314, 13.222677
278, 722, 13.859796, 13.292188
277, 723, 14.144917, 14.253829
276, 724, 14.427212, 14.625284
274, 726, 14.715732, 15.392144
272, 728, 15.007212, 16.120392
273, 727, 15.265408, 15.231777
271, 729, 15.535463, 16.261887
269, 731, 15.808585, 16.758112
266, 734, 16.079775, 16.194489
263, 737, 16.356070, 17.329594
258, 742, 16.600756, 15.776407
255, 745, 16.873899, 17.250834
252, 748, 17.145092, 17.347979
249, 751, 17.402426, 16.884523
246, 754, 17.687626, 18.364729
241, 759, 17.963045, 17.791523
235, 765, 18.272085, 19.300079
234, 766, 18.566086, 19.419611
234, 766, 18.860664, 20.071554
233, 767, 19.150379, 20.541018
235, 765, 19.407244, 19.922806
237, 763, 19.654200, 20.338505
239, 761, 19.879642, 20.134796
237, 763, 20.096796, 20.083080
239, 761, 20.265263, 18.487398
237, 763, 20.451773, 19.612019
236, 764, 20.639818, 20.009304
234, 766, 20.852484, 21.407349
233, 767, 21.066986, 21.909224
231, 769, 21.316025, 24.025970
233, 767, 21.500605, 21.609228
236, 764, 21.697083, 23.102207
241, 759, 21.841293, 21.906841
246, 754, 21.993912, 23.428270
245, 755, 22.120686, 22.548044
240, 760, 22.270191, 23.167200
235, 765, 22.409361, 22.229643
232, 768, 22.536808, 21.461487
230, 770, 22.660976, 21.194002
227, 773, 22.798502, 21.742022
226, 774, 22.924454, 21.435101
224, 776, 23.080868, 22.989069
224, 776, 23.249048, 23.902708
223, 777, 23.423594, 24.519260
222, 778, 23.588512, 24.298674
218, 782, 23.772449, 25.110924
217, 783, 23.935555, 24.374989
217, 783, 24.085684, 24.199301
217, 783, 24.197599, 22.620190
214, 786, 24.310955, 22.497395
209, 791, 24.469227, 24.158415
200, 800, 24.634748, 23.551636
194, 806, 24.838039, 24.944843
196, 804, 25.010122, 24.285784
201, 799, 25.169291, 24.789141
194, 806, 25.377577, 26.630760
191, 809, 25.555433, 24.983727
192, 808, 25.720694, 25.104610
194, 806, 25.876917, 25.416279
189, 811, 26.042200, 25.525229
183, 817, 26.227390, 25.882883
182, 818, 26.409462, 25.409386
179, 821, 26.610714, 25.996742
175, 825, 26.835573, 26.727108
173, 827, 27.077379, 27.079544
171, 829, 27.351059, 27.685024
169, 831, 27.649822, 27.980310
170, 830, 27.907873, 28.857918
173, 827, 28.155096, 29.306679
171, 829, 28.343849, 29.094662
172, 828, 28.512764, 28.842196
172, 828, 28.721289, 28.125420
172, 828, 28.905886, 27.918751
176, 824, 29.016306, 28.219984
170, 830, 29.140612, 28.670828
174, 826, 29.248049, 29.134916
177, 823, 29.387520, 29.949747
173, 827, 29.517603, 30.322428
175, 825, 29.608921, 29.602604
177, 823, 29.729527, 30.213308
173, 827, 29.816696, 29.483822
169, 831, 29.948635, 29.299719
167, 833, 30.059708, 30.188950
165, 835, 30.184109, 30.113642
163, 837, 30.321259, 31.536549
167, 833, 30.434452, 31.343782
168, 832, 30.560320, 32.529854
170, 830, 30.661207, 31.877380
175, 825, 30.738605, 31.668993
175, 825, 30.831989, 32.731441
184, 816, 30.880823, 31.957169
187, 813, 30.918371, 32.071980
191, 809, 30.931459, 31.492657
199, 801, 30.941698, 32.750973
203, 797, 30.917204, 31.704885
218, 782, 30.858969, 32.118240
223, 777, 30.809458, 33.316483
233, 767, 30.702303, 32.024525
248, 752, 30.571491, 32.775288
259, 741, 30.411385, 32.706173
267, 733, 30.202196, 31.195900
285, 715, 29.959846, 31.687407
299, 701, 29.678787, 31.290762
306, 694, 29.399708, 31.758072
315, 685, 29.060404, 29.450230
324, 676, 28.718014, 29.888477
332, 668, 28.339024, 28.463455
340, 660, 27.944256, 27.716194
346, 654, 27.535967, 27.129105
349, 651, 27.131788, 26.743380
350, 650, 26.744450, 26.585653
354, 646, 26.353270, 26.040106
355, 645, 25.967144, 25.942410
357, 643, 25.579893, 25.543243
358, 642, 25.194632, 24.966045
356, 644, 24.834333, 24.891882
356, 644, 24.474955, 23.904354
360, 640, 24.129961, 24.355383
365, 635, 23.776882, 23.775923
363, 637, 23.437078, 23.216520
361, 639, 23.102720, 22.406677
367, 633, 22.748917, 21.483130
372, 628, 22.411165, 22.114529
371, 629, 22.076189, 21.114578
372, 628, 21.761768, 21.376703
375, 625, 21.460382, 21.759693
381, 619, 21.161169, 22.016716
381, 619, 20.857716, 21.128616
383, 617, 20.540480, 19.925034
387, 613, 20.245905, 20.994844
393, 607, 19.932673, 20.265575
396, 604, 19.625757, 20.204229
400, 600, 19.313353, 19.714489
403, 597, 18.991262, 18.879602
405, 595, 18.674593, 18.513865
406, 594, 18.360336, 18.100702
407, 593, 18.039576, 17.081549
407, 593, 17.724602, 16.997969
409, 591, 17.421692, 16.694660
411, 589, 17.121389, 16.342949
411, 589, 16.831795, 16.169750
413, 587, 16.561480, 16.597927
415, 585, 16.299458, 16.538618
420, 580, 16.036366, 16.740919
423, 577, 15.771553, 16.310961
428, 572, 15.497187, 15.944412
429, 571, 15.230301, 15.864832
434, 566, 14.943865, 14.818901
436, 564, 14.641004, 13.768488
439, 561, 14.363686, 14.727057
442, 558, 14.063054, 13.371547
447, 553, 13.779724, 14.192287
450, 550, 13.484026, 13.181541
454, 546, 13.194817, 13.470634
454, 546, 12.900070, 12.579234
460, 540, 12.593505, 12.015345
462, 538, 12.284143, 11.383581
461, 539, 12.001008, 11.854010
463, 537, 11.706524, 10.846642
462, 538, 11.447104, 11.619759
465, 535, 11.191729, 11.648992
466, 534, 10.937513, 11.170474
467, 533, 10.692934, 11.076159
469, 531, 10.444951, 10.555937
467, 533, 10.201765, 10.005996
469, 531, 9.963759, 9.832352
469, 531, 9.738945, 9.976951
470, 530, 9.509232, 9.233037
470, 530, 9.294182, 9.331803
471, 529, 9.075256, 8.739706
472, 528, 8.859260, 8.489662
472, 528, 8.642699, 7.936703
471, 529, 8.438360, 7.851489
474, 526, 8.236661, 7.840266
476, 524, 8.035368, 7.623555
478, 522, 7.837903, 7.721364
481, 519, 7.638032, 7.496509
484, 516, 7.442356, 7.659497
486, 514, 7.248269, 7.606496
491, 509, 7.048219, 7.535030
496, 504, 6.846832, 7.773893
501, 499, 6.628730, 7.296755
504, 496, 6.414306, 7.364347
510, 490, 6.182519, 6.871661
513, 487, 5.944562, 6.418108
516, 484, 5.706005, 6.346786
518, 482, 5.448612, 4.970662
520, 480, 5.205544, 5.397974
521, 479, 4.962741, 4.934799
522, 478, 4.717770, 4.389406
525, 475, 4.484187, 4.683480
526, 474, 4.261224, 4.850856
527, 473, 4.033875, 4.305494
529, 471, 3.804214, 4.023874
533, 467, 3.576785, 4.038643
535, 465, 3.349895, 3.713384
537, 463, 3.129721, 3.812179
538, 462, 2.898874, 2.879210
541, 459, 2.664882, 2.530091
540, 460, 2.432888, 2.009157
543, 457, 2.196687, 1.547478
542, 458, 1.965167, 1.033331
544, 456, 1.741892, 1.107394
545, 455, 1.397698, 0.809167
547, 453, 1.160407, 1.341617
549, 451, 0.935707, 1.606390
551, 449, 0.693476, 1.204589
554, 446, 0.437115, 0.856701
557, 443, 0.182821, 0.753947
557, 443, -0.047174, 0.353499
559, 441, -0.362581, -0.066680
562, 438, -0.582668, -0.501535
564, 436, -0.754737, -0.869409
566, 434, -0.922761, -0.852209
570, 430, -1.101990, -1.338155
570, 430, -1.269929, -1.021740
573, 427, -1.439512, -1.161261
574, 426, -1.612717, -1.652425
577, 423, -1.800130, -2.149195
577, 423, -1.971280, -1.817204
578, 422, -2.148383, -2.518573
580, 420, -2.321944, -2.337019
580, 420, -2.472776, -1.710748
581, 419, -2.636719, -2.689235
582, 418, -2.779674, -1.738133
583, 417, -2.948031, -3.255154
587, 413, -3.100937, -2.396769
588, 412, -3.247164, -2.235167
588, 412, -3.412171, -3.506988
587, 413, -3.566713, -3.412868
588, 412, -3.737137, -4.503530
588, 412, -3.891995, -4.143592
586, 414, -4.036489, -4.335427
586, 414, -4.185330, -4.792865
588, 412, -4.330931, -4.903540
588, 412, -4.468110, -4.648917
588, 412, -4.590280, -4.203983
589, 411, -4.723424, -5.053647
592, 408, -4.843973, -4.245320
592, 408, -4.976159, -5.065304
594, 406, -5.104012, -4.954420
596, 404, -5.241449, -5.496825
596, 404, -5.368082, -5.189265
599, 401, -5.511634, -6.103249
598, 402, -5.648209, -6.099079
600, 400, -5.765127, -5.140303
601, 399, -5.881780, -5.261363
603, 397, -6.020081, -6.459486
603, 397, -6.133671, -5.511256
604, 396, -6.249342, -5.786625
606, 394, -6.389620, -6.898995
607, 393, -6.504668, -5.910590
607, 393, -6.637842, -7.085811
606, 394, -6.753051, -6.613353
608, 392, -6.881560, -7.220883
607, 393, -6.999426, -7.096596
609, 391, -7.128868, -7.871795
611, 389, -7.239570, -6.977762
611, 389, -7.348235, -7.092682
612, 388, -7.458613, -7.286741
613, 387, -7.559576, -6.826998
617, 383, -7.668717, -7.006900
618, 382, -7.770043, -6.716639
621, 379, -7.883491, -6.964505
625, 375, -8.012033, -7.721364
626, 374, -8.132689, -7.431563
627, 373, -8.266314, -8.179326
627, 373, -8.387645, -7.786640
630, 370, -8.524996, -8.671265
630, 370, -8.660892, -8.895572
633, 367, -8.808792, -9.379085
634, 366, -8.960063, -9.799959
632, 368, -9.094001, -9.519930
633, 367, -9.224622, -9.599962
631, 369, -9.340476, -9.454963
633, 367, -9.455833, -9.419676
635, 365, -9.579567, -9.686932
636, 364, -9.697453, -9.571157
639, 361, -9.800916, -8.778026
643, 357, -9.935064, -9.954381
642, 358, -10.046310, -9.326649
646, 354, -10.157665, -9.029039
645, 355, -10.294275, -10.700295
648, 352, -10.406330, -9.349759
651, 349, -10.526252, -9.635254
651, 349, -10.664167, -10.778553
650, 350, -10.780612, -10.101164
654, 346, -10.915257, -10.883106
653, 347, -11.051358, -11.333517
653, 347, -11.197767, -12.154187
652, 348, -11.335182, -12.286614
652, 348, -11.475268, -12.756770
650, 350, -11.592843, -12.201148
650, 350, -11.713365, -12.760983
649, 351, -11.818401, -12.328199
649, 351, -11.919679, -12.417182
651, 349, -12.009925, -11.865740
652, 348, -12.100857, -11.955916
654, 346, -12.170550, -10.753448
655, 345, -12.248879, -11.198382
657, 343, -12.342111, -11.838610
660, 340, -12.439043, -11.926849
658, 342, -12.524738, -11.864531
660, 340, -12.628401, -12.610590
662, 338, -12.714562, -11.784663
661, 339, -12.806364, -12.365037
661, 339, -12.905234, -12.952163
665, 335, -13.020625, -13.451436
666, 334, -13.135406, -13.594912
667, 333, -13.260794, -14.265266
667, 333, -13.378292, -14.088179
668, 332, -13.488258, -13.794407
671, 329, -13.593727, -13.470050
674, 326, -13.703632, -13.710668
675, 325, -13.806349, -13.442642
675, 325, -13.918797, -14.051847
675, 325, -14.029295, -14.314676
674, 326, -14.141801, -14.707640
675, 325, -14.233208, -13.894158
670, 330, -14.327579, -15.017183
665, 335, -14.423192, -15.990575
657, 343, -14.516736, -17.301172
646, 354, -14.574659, -17.195143
637, 363, -14.597322, -16.982597
625, 375, -14.586998, -17.115107
613, 387, -14.530458, -16.417049
602, 398, -14.435417, -15.959962
591, 409, -14.312807, -15.985741
580, 420, -14.151876, -15.287226
568, 432, -13.964021, -15.175240
558, 442, -13.752954, -14.913790
545, 455, -13.499474, -14.144341
535, 465, -13.209363, -13.195358
526, 474, -12.910688, -13.275068
517, 483, -12.600858, -13.362208
508, 492, -12.270025, -12.684445
502, 498, -11.931550, -12.500563
496, 504, -11.580438, -11.703609
493, 507, -11.245291, -12.224371
487, 513, -10.887665, -10.978824
486, 514, -10.529498, -10.309666
483, 517, -10.175579, -10.054411
481, 519, -9.825640, -9.841522
478, 522, -9.499224, -10.492267
475, 525, -9.153654, -9.238207
474, 526, -8.804879, -8.367504
470, 530, -8.449534, -7.960222
468, 532, -8.095273, -7.086328
469, 531, -7.755502, -6.990120
466, 534, -7.409728, -6.248913
465, 535, -7.072346, -5.900856
463, 537, -6.731588, -5.241467
461, 539, -6.398101, -4.933024
460, 540, -6.071635, -4.663966
460, 540, -5.761768, -4.778880
457, 543, -5.460490, -4.908847
453, 547, -5.170344, -5.316546
450, 550, -4.890657, -5.466103
448, 552, -4.621117, -5.729865
444, 556, -4.350978, -5.565592
439, 561, -4.062314, -4.558600
438, 562, -3.768506, -3.914267
437, 563, -3.468960, -3.002435
437, 563, -3.172500, -2.458441
436, 564, -2.892226, -2.595843
437, 563, -2.602884, -1.415350
435, 565, -2.331927, -1.960179
432, 568, -2.037136, -1.576307
428, 572, -1.760177, -2.268623
422, 578, -1.483573, -2.284323
416, 584, -1.192519, -2.162972
409, 591, -0.883007, -1.299335
402, 598, -0.553105, -0.825363
395, 605, -0.122009, -0.078793
390, 610, 0.274091, 0.503367
382, 618, 0.627953, 1.413719
376, 624, 1.035512, 0.951817
370, 630, 1.391242, 1.581692
359, 641, 1.747847, 1.224241
353, 647, 2.131974, 2.680283
348, 652, 2.489863, 1.513647
344, 656, 2.879691, 3.394794
341, 659, 3.264052, 3.609885
338, 662, 3.661253, 4.721084
336, 664, 4.063162, 5.665374
332, 668, 4.454372, 5.559468
328, 672, 4.851217, 6.230534
325, 675, 5.205097, 4.633789
323, 677, 5.557842, 5.030433
321, 679, 5.892973, 4.559408
317, 683, 6.241752, 5.605685
315, 685, 6.585767, 5.974741
310, 690, 6.935612, 6.415705
306, 694, 7.303254, 7.554593
304, 696, 7.686631, 8.904728
303, 697, 8.071346, 9.834191
303, 697, 8.449404, 10.453474
302, 698, 8.826417, 11.168028
304, 696, 9.183449, 11.244768
305, 695, 9.542677, 12.511591
307, 693, 9.877555, 12.419760
311, 689, 10.180066, 12.080003
314, 686, 10.438613, 11.096211
317, 683, 10.674933, 11.007397
321, 679, 10.885241, 10.692153
322, 678, 11.066383, 10.017624
324, 676, 11.237958, 10.284216
327, 673, 11.393850, 10.148385
326, 674, 11.549424, 10.564334
326, 674, 11.706854, 11.022317
326, 674, 11.861510, 11.327848
325, 675, 12.011556, 11.293558
325, 675, 12.164059, 11.740495
322, 678, 12.327661, 12.292936
318, 682, 12.490900, 11.931746
312, 688, 12.654043, 11.582352
306, 694, 12.835075, 11.984134
299, 701, 13.046299, 12.969449
293, 707, 13.270893, 13.327792
287, 713, 13.520080, 14.228005
281, 719, 13.790350, 14.957870
277, 723, 14.067575, 15.518971
273, 727, 14.341537, 15.484000
268, 732, 14.618918, 15.675977
267, 733, 14.897542, 16.143242
266, 734, 15.150665, 15.415070
266, 734, 15.393819, 15.384713
261, 739, 15.639693, 15.527493
258, 742, 15.874830, 15.110553
255, 745, 16.111032, 15.305311
256, 744, 16.352093, 16.302542
259, 741, 16.579145, 16.545734
262, 738, 16.781027, 16.300774
262, 738, 16.981482, 16.745985
258, 742, 17.180885, 16.490900
253, 747, 17.391596, 16.858887
255, 745, 17.593256, 17.205364
257, 743, 17.784878, 17.463526
258, 742, 17.977232, 18.199966
252, 748, 18.182693, 18.412064
243, 757, 18.412331, 18.996567
239, 761, 18.663670, 19.897051
239, 761, 18.880381, 18.843515
240, 760, 19.097118, 19.359972
235, 765, 19.338043, 20.519571
228, 772, 19.578352, 20.093321
223, 777, 19.826641, 20.365503
224, 776, 20.068651, 20.757931
225, 775, 20.292561, 20.583271
223, 777, 20.515091, 20.863663
218, 782, 20.721399, 19.881481
216, 784, 20.951670, 21.217669
219, 781, 21.131824, 19.724350
225, 775, 21.276850, 19.177959
222, 778, 21.461708, 21.175575
217, 783, 21.669022, 21.957991
227, 773, 21.822371, 21.288029
228, 772, 21.966545, 21.260485
222, 778, 22.144075, 22.483725
229, 771, 22.282055, 21.788214
236, 764, 22.413801, 22.934702
232, 768, 22.562584, 23.489576
230, 770, 22.709093, 23.493515
234, 766, 22.820660, 22.673510
233, 767, 22.957506, 23.996092
224, 776, 23.111753, 24.013409
224, 776, 23.249863, 23.477657
224, 776, 23.376041, 23.184706
216, 784, 23.531843, 23.977552
208, 792, 23.689751, 23.255209
207, 793, 23.850761, 23.595360
204, 796, 24.010366, 23.643156
200, 800, 24.181656, 23.901066
193, 807, 24.376850, 24.488113
193, 807, 24.557926, 24.294237
193, 807, 24.732758, 24.528761
190, 810, 24.911623, 24.705776
188, 812, 25.106848, 25.667830
194, 806, 25.265446, 25.140900
192, 808, 25.438118, 25.898123
191, 809, 25.605211, 25.781176
197, 803, 25.721783, 24.650509
193, 807, 25.866438, 25.741209
196, 804, 25.983786, 25.130747
196, 804, 26.121624, 26.511763
193, 807, 26.239599, 25.416348
202, 798, 26.340405, 26.047184
194, 806, 26.477865, 27.067017
196, 804, 26.576061, 25.687891
198, 802, 26.693382, 27.188873
188, 812, 26.805809, 25.875645
193, 807, 26.906279, 26.236633
185, 815, 27.043188, 27.190512
182, 818, 27.162910, 26.047791
181, 819, 27.299206, 27.069014
172, 828, 27.439316, 26.348783
172, 828, 27.596605, 27.593323
171, 829, 27.770918, 28.678457
166, 834, 27.954597, 28.912064
168, 832, 28.133196, 29.422066
167, 833, 28.305115, 29.420418
166, 834, 28.475100, 29.433052
168, 832, 28.608917, 28.399931
166, 834, 28.750786, 28.855349
167, 833, 28.864309, 27.877428
166, 834, 28.988855, 28.437632
164, 836, 29.101738, 27.937469
161, 839, 29.209217, 27.591631
156, 844, 29.313232, 26.958313
157, 843, 29.438562, 28.322588
148, 852, 29.559381, 27.079933
149, 851, 29.692501, 28.193481
139, 861, 29.882227, 29.899710
142, 858, 30.047590, 29.579039
132, 868, 30.248068, 30.381849
136, 864, 30.460033, 31.953796
128, 872, 30.707556, 33.253220
132, 868, 30.897394, 31.360344
124, 876, 31.125557, 32.825058
129, 871, 31.327187, 32.642818
120, 880, 31.512199, 31.105461
121, 879, 31.689528, 31.179258
116, 884, 31.860823, 30.602131
112, 888, 32.056973, 31.752798
111, 889, 32.235706, 31.167686
109, 891, 32.420937, 31.688152
109, 891, 32.622684, 32.897861
109, 891, 32.814117, 32.955029
110, 890, 33.016449, 34.134155
113, 887, 33.205692, 34.424538
116, 884, 33.370308, 33.933323
117, 883, 33.548317, 35.194252
121, 879, 33.692818, 34.492290
125, 875, 33.793137, 33.167992
124, 876, 33.912411, 34.261490
128, 872, 34.022499, 34.155273
126, 874, 34.128082, 33.729836
126, 874, 34.258396, 34.718578
125, 875, 34.334888, 33.089272
121, 879, 34.459831, 35.094872
121, 879, 34.555637, 34.044697
117, 883, 34.638657, 33.273540
117, 883, 34.770451, 35.832111
118, 882, 34.908020, 35.799702
124, 876, 35.048740, 37.176693
129, 871, 35.170731, 37.831718
140, 860, 35.266262, 38.528244
146, 854, 35.330956, 38.263607
155, 845, 35.364822, 38.259941
163, 837, 35.345398, 36.799683
169, 831, 35.304180, 36.550274
181, 819, 35.237450, 36.780670
186, 814, 35.123306, 35.000904
194, 806, 35.013737, 36.132156
204, 796, 34.829487, 33.376274
208, 792, 34.690483, 35.865940
222, 778, 34.507732, 35.867470
228, 772, 34.292171, 34.072098
243, 757, 34.068943, 35.351345
253, 747, 33.836170, 35.701092
265, 735, 33.588245, 36.132736
276, 724, 33.309452, 35.626671
287, 713, 33.013790, 35.720100
298, 702, 32.676548, 34.286919
305, 695, 32.318226, 33.575439
314, 686, 31.930378, 32.509460
316, 684, 31.553818, 32.218803
317, 683, 31.145615, 29.934973
319, 681, 30.758326, 30.242374
320, 680, 30.349003, 28.350374
320, 680, 29.961514, 28.470659
323, 677, 29.593723, 28.919716
325, 675, 29.234678, 28.744312
326, 674, 28.886339, 28.478649
324, 676, 28.562761, 28.684158
330, 670, 28.245213, 29.041023
335, 665, 27.942919, 29.777618
342, 658, 27.619398, 29.033957
352, 648, 27.272253, 28.421185
356, 644, 26.916893, 27.846512
366, 634, 26.552092, 27.811960
371, 629, 26.170265, 26.849953
378, 622, 25.761696, 25.455338
382, 618, 25.317842, 23.323956
388, 612, 24.875309, 23.037668
391, 609, 24.447948, 23.239235
394, 606, 24.010252, 22.142141
398, 602, 23.595610, 22.741899
400, 600, 23.199045, 23.005339
404, 596, 22.798693, 22.404781
409, 591, 22.415499, 23.051889
413, 587, 22.018198, 21.958792
413, 587, 21.652224, 22.626286
414, 586, 21.286257, 21.762756
413, 587, 20.907890, 20.280037
413, 587, 20.550835, 20.342520
414, 586, 20.194241, 19.566975
412, 588, 19.866835, 19.898878
412, 588, 19.538477, 19.706963
413, 587, 19.224134, 19.298517
416, 584, 18.924021, 19.645531
419, 581, 18.615858, 19.084991
424, 576, 18.316383, 19.311502
431, 569, 17.993921, 18.231367
438, 562, 17.655596, 17.755928
443, 557, 17.298988, 16.609600
451, 549, 16.940975, 16.992579
456, 544, 16.559853, 15.637134
463, 537, 16.164114, 14.828346
467, 533, 15.743116, 13.193446
468, 532, 15.323325, 12.638818
472, 528, 14.913847, 12.481271
470, 530, 14.510427, 11.838482
469, 531, 14.134821, 11.807909
467, 533, 13.789498, 12.071680
464, 536, 13.484837, 13.035748
463, 537, 13.208333, 13.576481
463, 537, 12.951777, 13.859913
464, 536, 12.741781, 15.806990
466, 534, 12.531122, 15.602588
468, 532, 12.313584, 15.045408
472, 528, 12.085275, 14.390266
476, 524, 11.840972, 13.577923
477, 523, 11.566695, 11.611630
478, 522, 11.290429, 11.008657
481, 519, 11.003614, 10.362911
484, 516, 10.707761, 9.690238
488, 512, 10.404449, 8.938576
490, 510, 10.093119, 7.850754
490, 510, 9.787984, 7.527239
491, 509, 9.476329, 6.696477
491, 509, 9.173329, 6.206676
492, 508, 8.891537, 6.880811
494, 506, 8.627193, 7.338486
495, 505, 8.404702, 9.128787
498, 502, 8.196542, 9.624764
502, 498, 7.985734, 9.585534
506, 494, 7.782435, 10.007957
508, 492, 7.578498, 9.748459
510, 490, 7.357275, 8.745435
510, 490, 7.131711, 8.016849
510, 490, 6.907692, 7.461223
508, 492, 6.688864, 6.727833
505, 495, 6.470234, 5.928805
503, 497, 6.261857, 5.549137
500, 500, 6.069025, 5.455063
500, 500, 5.885326, 5.378938
500, 500, 5.712405, 5.662655
503, 497, 5.540828, 5.616820
506, 494, 5.361761, 5.277036
508, 492, 5.172593, 4.534099
509, 491, 4.982176, 4.180734
510, 490, 4.792560, 3.867554
512, 488, 4.598377, 3.393569
511, 489, 4.421761, 3.806240
513, 487, 4.256767, 4.323884
517, 483, 4.099018, 4.718694
518, 482, 3.939188, 4.516533
521, 479, 3.779952, 4.469863
523, 477, 3.619253, 4.396326
525, 475, 3.454559, 4.095201
526, 474, 3.285561, 3.596138
527, 473, 3.114343, 3.299076
528, 472, 2.947303, 3.072601
529, 471, 2.784394, 3.052709
528, 472, 2.621510, 2.551337
530, 470, 2.466813, 2.869083
531, 469, 2.326163, 3.327811
535, 465, 2.173768, 2.928513
538, 462, 2.023029, 3.207134
542, 458, 1.867021, 2.987600
544, 456, 1.699182, 2.226083
547, 453, 1.512759, 1.480340
549, 451, 1.327715, 1.402606
552, 448, 1.128984, 0.645711
552, 448, 0.932037, 0.309113
551, 449, 0.739018, -0.221270
552, 448, 0.544992, -0.595585
553, 447, 0.346158, -1.155483
550, 450, 0.174994, -0.757901
549, 451, 0.004527, -1.191462
545, 455, -0.135401, -0.473067
545, 455, -0.268255, -0.418687
544, 456, -0.386763, -0.126860
543, 457, -0.494621, 0.004764
542, 458, -0.593919, -0.014151
